N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
14000,-4.781472276270102e-05,1.240820125664008e-05,9.697704287067303e-05,-8.823631199278668e-05,8.934444277464554e-05,0.00019699347412639352,7.432761443108699e-05,-0.0006934187380072464,-0.00033020045111300524,-0.0012721600815402718,-0.0022882343218750202,-0.003756729810682228,-0.007752680694835801,-0.012976692426303534,-0.022820962855042464,-0.03999653346329716,-0.061815026057360445,-0.09601298347949049,-0.13347908545097073,-0.18000154476868105,-0.2346415666753481,-0.29531026935378246,-0.36409369723270935,-0.4367442771700515,-0.5136866879687012,-0.5947503347349449,-0.6761412016273252,-0.7649416006455942,-0.855529975998577,-0.9408644272368725,-1.0327019248483824,-1.1219108379255716,-1.2126257487362715,-1.3037575198842546,-1.3936957350704673,-1.4875298099688863,-1.5765030155284814,-1.6634662194187901,-1.7533861039233896,-1.8390267384115306,-1.9265199505214734,-2.0113962901177307,-2.095260031060606,-2.1782614788031895,-2.2607751130190503,-2.342152882873195,-2.4205216960262836,-2.4985041230248126,-2.576059687589049
14500,-6.49019669631263e-06,1.3246763588048836e-05,-5.813641357179228e-07,-7.531012370357634e-05,0.00023292700751861376,0.0001917483678554666,-3.0478957569376557e-05,-0.000477188534331234,-0.0002925104183497271,-0.0014429971497865893,-0.0018570576071649692,-0.002963025878709899,-0.0067556460935329615,-0.01207253937802087,-0.020194719723836633,-0.03612189723344327,-0.05814192205592848,-0.08757790935042989,-0.12341462962736971,-0.1674211994280741,-0.21975631742514493,-0.2765045174605419,-0.34194601145300146,-0.4118285160019491,-0.49037143018373275,-0.5673893346424237,-0.6519754287005667,-0.735947516268928,-0.823217095516923,-0.9073325152018373,-0.9979466836344852,-1.089286137410401,-1.177748422242927,-1.2679960609198926,-1.356801044813237,-1.446757430938665,-1.5346997188407665,-1.623026470169883,-1.7100068257173087,-1.7978161282831004,-1.8835132354053385,-1.969647437683369,-2.052279155313092,-2.1353850401387247,-2.215497062231498,-2.295725893978339,-2.3753592214152808,-2.4550029884028794,-2.530700668295971
15000,1.2124505908475124e-05,3.6577804298320286e-05,-8.003511853888631e-05,0.0001664538283907341,-5.360338340002294e-05,-0.00010991197959994252,-0.00018778323895415062,-0.0006124590067553384,-0.0005384338695092574,-0.0008802161317305925,-0.002188084067702648,-0.0029108596145462472,-0.006385241044356947,-0.010841801438222533,-0.020230402395353668,-0.03230734333993284,-0.05369709038305782,-0.08111489033273098,-0.11410113272299267,-0.1593434343225932,-0.20847384964719626,-0.2633763322334773,-0.32439273646046907,-0.39364617273357094,-0.4685232171691081,-0.541508525347821,-0.6261432395872083,-0.7064436807718384,-0.794349884807499,-0.8783655875266609,-0.9650426186420001,-1.0550624209561517,-1.1441988867627813,-1.2326906956346704,-1.3201448872406134,-1.4112782623419777,-1.496715309639604,-1.5841086213953501,-1.671818067147239,-1.7564562458726498,-1.8435922268574345,-1.9263231614582794,-2.009037223219054,-2.0940418472079054,-2.172994351097211,-2.254839904933006,-2.335381254763397,-2.4110383485294355,-2.4890415347193837
15500,-4.1664274026997e-06,4.315706341663227e-05,-0.00012835006359561922,-7.041483622272088e-05,-0.0002511519137287845,3.540166661583852e-05,0.0001534455539147476,-0.00015947731554787764,-0.0003348151887629214,-0.0012590088709689238,-0.0019769355579121995,-0.002049764417325206,-0.004951188472254394,-0.00973957418312174,-0.01721312594295475,-0.03030182083176532,-0.0482111113028379,-0.07524251505607979,-0.10605369907072837,-0.1470280238334998,-0.19496365323103046,-0.2478944569367752,-0.30923050319986944,-0.3752513042127031,-0.44907286971797994,-0.5218299594686348,-0.5999461787265751,-0.6831479348743829,-0.7635562984104217,-0.8502453332901586,-0.9368868710172489,-1.0233129028486465,-1.1091530696947625,-1.1995635854632787,-1.2856148054235421,-1.3759361694782968,-1.4615023204570425,-1.5470458586002918,-1.6330103343022568,-1.7199638673446376,-1.805943250774789,-1.8870227631529986,-1.9710836630912134,-2.0526944013086683,-2.1339862479776177,-2.2134309991446126,-2.2923879344688856,-2.3708136884214466,-2.447062389931723
16000,4.614130317115431e-06,3.180465835946512e-05,-1.8324345108193327e-05,0.0001232921958931612,-4.889792438983921e-05,-0.0005462748730231839,-1.3120626508159038e-05,-0.0001803191237622001,-0.00036884916294296075,-0.0009365138628435461,-0.001977736578410521,-0.002916487061963566,-0.004735338808238989,-0.00871525022791159,-0.01505817285770702,-0.026135407897686484,-0.044023213538740974,-0.06764532537122618,-0.09816803800471632,-0.135156568440053,-0.1820332454601419,-0.23336468674224395,-0.2915015568025722,-0.35774511121946234,-0.42792852881523097,-0.4991370957306295,-0.5755935547372792,-0.657106990398781,-0.7369061137279919,-0.822885728513549,-0.9052133964402952,-0.9914976977757031,-1.0766999477940875,-1.164473707980179,-1.2517958476743662,-1.3396067555574225,-1.4271908536787008,-1.512357205488301,-1.598286224939198,-1.682894602433232,-1.766778507720183,-1.8500483480976702,-1.9356165208123692,-2.015326278107587,-2.0953653645479657,-2.1764571387110054,-2.253238655739219,-2.330180590520683,-2.406508644500471
16500,-1.2797652862070899e-05,1.869982021372289e-05,3.21226122146138e-05,-3.778238264455618e-07,5.0969959172383486e-05,-0.00041204274906683666,-0.0005807516231191687,6.236785471744841e-05,-0.0006004697226255892,-0.0006128234102227868,-0.0017873109025260115,-0.0010577009281270927,-0.004165120407362803,-0.007385944136122816,-0.013649423538177866,-0.023785800494367466,-0.040113486435602766,-0.06274649340868098,-0.0905014135291292,-0.12507160252696736,-0.16945346244071574,-0.22127464954212817,-0.2825628608352909,-0.3394196434925599,-0.40804620878938863,-0.4785572013970789,-0.555577502326998,-0.6306830236205603,-0.7097452179272825,-0.7946589323281815,-0.8791211893245643,-0.9625146257650482,-1.0481397208562737,-1.1382104818340744,-1.2186763667533933,-1.3075852278326872,-1.3920603601350696,-1.4786854585801483,-1.5630888886255674,-1.6482587287276316,-1.732438188760465,-1.8130608963731247,-1.8962402002944876,-1.9797494358013006,-2.058629982706294,-2.1355935423308288,-2.2124802677381985,-2.290882906132454,-2.3677632258795827
17000,-2.0367437974731006e-05,-5.116322246411352e-05,1.3858401108301259e-05,-4.832070020860986e-05,-6.510931456098843e-05,-7.91804081163628e-05,-0.0001394186956592674,0.00015422749741967197,-0.00021725023036865064,-0.0009046560213259137,-0.0009306368501829116,-0.0019529702441923693,-0.004379127557740844,-0.006987602954682659,-0.013490281999261288,-0.02160101800101954,-0.03700603996912033,-0.05810726964064409,-0.08614484261750745,-0.12102553396664377,-0.16309418219062927,-0.21085847354857537,-0.26574204303600196,-0.3240330579415643,-0.3901642494327693,-0.45838617326198433,-0.5325323929078062,-0.6073358363298893,-0.6878370798838227,-0.7726277790004795,-0.8507707962436403,-0.9339548092904801,-1.0189340284020476,-1.1059399332908093,-1.189824698135949,-1.276770072591442,-1.3611021805565704,-1.444552048092203,-1.5288702669031247,-1.6150448984770978,-1.6976043373043253,-1.7783925889855285,-1.8618846439501733,-1.9413297645793883,-2.0206786663948217,-2.1009162029218698,-2.1764389116432854,-2.2558724274951105,-2.333069057701001
17500,3.493195350178056e-06,-2.0626027481082738e-07,-2.450755958029096e-06,9.499231271898851e-05,-2.766567859835839e-05,0.0002972018502951708,-0.00011007181473930057,-0.0003973316264762191,-0.0006752971638898447,-0.000544003302738394,-0.0015268049903077257,-0.0025064088627655403,-0.0045025275440938334,-0.007264494841069354,-0.01176223585521138,-0.020813007342973897,-0.03535379713564661,-0.05419093967532861,-0.0792293667815394,-0.11126963767744733,-0.15304994023786503,-0.19637313033813178,-0.2517096330653345,-0.3103815502178495,-0.37246661247273,-0.44338639951475456,-0.5115739825934316,-0.5878421549763377,-0.6663203990839598,-0.7441171190259366,-0.8259301384013225,-0.907967759541529,-0.9930176910032332,-1.0767505660225225,-1.161637871841709,-1.2453701201422354,-1.3312305740938706,-1.4148677477694995,-1.4969379345045397,-1.580241617244013,-1.6654633341627851,-1.7458558476307344,-1.8273535195530082,-1.9089519414551093,-1.9878970942020115,-2.066751241870633,-2.1424812848026353,-2.219719217329194,-2.2955721375001117
18000,6.910738220352214e-06,-4.236015585042683e-06,-6.209474415504673e-05,8.128598134430624e-05,-0.00014753801892636084,0.00022053943894058623,-0.00023311940284175396,-0.0004272106126711618,-0.0003920265606446487,-0.0007943791424232965,-0.0005847414975809494,-0.0021851913684896754,-0.0029188300628905255,-0.0069427309784895344,-0.010179233644036082,-0.017701484845321348,-0.03164684486391101,-0.0504259281744245,-0.07340636573757314,-0.10591249863081002,-0.14518468019990197,-0.1886461445090914,-0.23831583957495667,-0.2944376713871125,-0.3581669765404382,-0.423454584744934,-0.4932272616775388,-0.5685208474452987,-0.6436450992067165,-0.7208592459361682,-0.8002793250830033,-0.8828673916771621,-0.9633510098790876,-1.0504383156158439,-1.1340298188739115,-1.2142646278697482,-1.3011949719762017,-1.3841832969489212,-1.4658424566131802,-1.5505204198359692,-1.631117556663074,-1.714476911235106,-1.7946944650361811,-1.8738489028386194,-1.9527756290582508,-2.031197778164299,-2.110145935583845,-2.1821790148035456,-2.257863812116842
18500,3.6410246147002367e-06,-8.981685554583314e-06,1.4946949358624004e-05,-9.108109020505327e-05,0.0002394579103991244,8.910371048481275e-05,-6.373021712551344e-05,-0.0004200353498502921,-0.0007222479986195911,-0.0009993125120287794,-0.0019000164999284372,-0.002639933915133956,-0.00316068821005627,-0.005344225272899514,-0.009297651981585543,-0.017710103654083098,-0.02838171445772523,-0.04581798876286617,-0.06881498162218111,-0.09734114874629855,-0.13582492469397092,-0.17879829173884262,-0.22702891492293148,-0.28344021943151976,-0.3427208949772974,-0.40737580760584546,-0.47746388639677567,-0.5464984456215536,-0.6228859097146936,-0.699499391343981,-0.7794586444469815,-0.8595771149761237,-0.9424649468090308,-1.0239497665346493,-1.1071125582597758,-1.1890489483209727,-1.2698998061617846,-1.3550950739689562,-1.436433643099284,-1.5190618752004852,-1.598948011880259,-1.6802001028845102,-1.7605833786974476,-1.8398808817931962,-1.9196063907086547,-1.9968110312906,-2.073515380743713,-2.149749344963222,-2.2240788958822475
19000,-1.3574059860399512e-05,2.481014867720482e-05,1.6090228793252556e-05,-1.3978152740091402e-05,1.1076201627582017e-05,-0.00021743423177360868,-0.00010200173793790355,-0.0004451702949641504,-0.00015802902620313785,-0.0011794045338481634,-0.0007556170720643876,-0.0017348414815345709,-0.00422865725651239,-0.004792988063013289,-0.00933599522403555,-0.016550002462319902,-0.026520837456646743,-0.041895940365776735,-0.06605041643246626,-0.09341142420842669,-0.12935883925232045,-0.16877639503119737,-0.21704112848734378,-0.2694255889162183,-0.32863905380924113,-0.3936167970691909,-0.4567109924925994,-0.5295885154895957,-0.6019852068355144,-0.6768964020999703,-0.7548388674159379,-0.8340887236249086,-0.9165848412991028,-0.9962393954372254,-1.077286716832377,-1.1623261848769963,-1.2421452085774929,-1.3261914636426404,-1.4063219466323504,-1.4898704363199065,-1.570945078389264,-1.6493682295973136,-1.7308319785718822,-1.8072541450948865,-1.8878100438291876,-1.9660748711530291,-2.042648109046236,-2.1195967865679695,-2.190319280073863
19500,-1.579734191838537e-05,4.054943847900343e-05,-1.052215499271362e-05,7.623328914682055e-05,7.142119080173511e-05,-3.9459643429253186e-05,-0.0003520850899949881,-0.0001355128840312592,-0.00039052199156848765,-0.0008883060949346854,-0.0006293600302768223,-0.001883492581252209,-0.0031624898905437734,-0.005719418953840903,-0.008002671789514883,-0.015235755671501426,-0.025851982564073693,-0.040748025678071446,-0.06083896195035898,-0.08877152850523667,-0.1214197566168718,-0.1590403890243524,-0.20371707302995815,-0.2579636983818613,-0.3152040997244371,-0.37604521434244836,-0.44451057287432333,-0.5092219102053369,-0.5852716805297267,-0.6598662672845476,-0.7352589715155964,-0.8102693956674225,-0.893309807176583,-0.9711890455704616,-1.0532434983233128,-1.135600971762823,-1.217184259912924,-1.2973017240373406,-1.3776747032844852,-1.4601651938899463,-1.5394665173507727,-1.6182969203935977,-1.6999986967957548,-1.7789703692264032,-1.8576581127132255,-1.9338174921144142,-2.0099364058753837,-2.085156544850113,-2.158929955426883
