N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
5500,-0.00012794248564887607,-0.001192885100968096,-0.0035609549105361923,-0.008033053873572301,-0.016833883970479017,-0.028251163193386032,-0.04665978098844989,-0.07023035743820213,-0.10118889753671907,-0.14245040271306203,-0.1953021699973676,-0.25882128471334087,-0.33669645836790885,-0.4295978954574501,-0.5300334668052252,-0.6360400933331085,-0.7495278325834687,-0.8691454355430998,-0.9904692087676246,-1.1152986803143432,-1.2375102010517713,-1.3609054802668146,-1.4805847440072577,-1.5995914494279158,-1.7117277502532129,-1.8236869123526518,-1.9359116780807166,-2.0436499138270205,-2.1462690275737413,-2.2467779503770675,-2.3413053935158614,-2.427582778938928,-2.5204870055573787,-2.6041205058239765,-2.686496361573444,-2.7649691605533424,-2.836272403730702,-2.9083722620399546,-2.9756889949100778,-3.0381543040458596,-3.10042863174881,-3.15955791430256,-3.212327858447563,-3.2629097933989257,-3.304626898253061,-3.3558998260069353,-3.398576477780656,-3.4394496023022483,-3.4817469123860767
6000,-7.2391041842416e-05,-0.0009319016194706838,-0.0033571811821019094,-0.00732218517721277,-0.015493231136932668,-0.02616790651013563,-0.04200399253262669,-0.06335575838443885,-0.09194457330547294,-0.12965415228655555,-0.17631363430157626,-0.2338879504428143,-0.3096529601293493,-0.3917628684222662,-0.4820074746971104,-0.5870593126672643,-0.694334824322889,-0.81076682557773,-0.9258760565383497,-1.0465554489011029,-1.1687970085078325,-1.28399303186409,-1.4072356491603857,-1.5218106088041112,-1.637678710834052,-1.746425266478798,-1.8575612606124816,-1.9605960649942111,-2.0673464142292657,-2.1661489981780315,-2.2632235662119813,-2.3529531160407573,-2.4468820479334523,-2.532154469478623,-2.617403192999068,-2.695358932878704,-2.771821891150824,-2.845749420379823,-2.913670423097626,-2.988068462157699,-3.046803280346273,-3.1052063605439506,-3.1641482702325936,-3.2187228462501616,-3.276554759945403,-3.323359224160292,-3.3709781352415447,-3.416540836402793,-3.4543887902428794
6500,-0.0002003467894586312,-0.0009094325504917696,-0.00311572466519278,-0.006829737770462518,-0.013901815198063527,-0.024172587229995202,-0.03869258769173823,-0.05861584640964293,-0.0851009777792919,-0.11777325268002584,-0.15794937590013094,-0.21318443065370712,-0.28005492829109024,-0.3617160189155696,-0.44417420380875733,-0.541900268152192,-0.6445743930762056,-0.7549916174924842,-0.8711522187567039,-0.9837358388122177,-1.102579594273812,-1.2147825945134214,-1.3326580623371,-1.4483686829669602,-1.5611484799834547,-1.6723144642099828,-1.783875783285584,-1.8882395072332405,-1.991994289445124,-2.0936099697793398,-2.190118211189462,-2.2848695114566064,-2.376616431357545,-2.4652003843332717,-2.5499489565440183,-2.6293375725094896,-2.7126526648712326,-2.7864444382287985,-2.8575931294270265,-2.9253757920699663,-2.993244914207457,-3.0598470798925868,-3.1210610212236776,-3.1798123230353563,-3.2264667922599055,-3.283669671159753,-3.335785773112695,-3.3793911099153378,-3.4230635938652627
7000,-0.00014860355108988385,-0.0009541829996435602,-0.0026387145007418086,-0.006478808573861657,-0.012946567182050206,-0.022374088339194683,-0.03663438638034204,-0.05469425627544666,-0.0780751352253492,-0.10922647528459536,-0.14827360724270658,-0.1994774368383681,-0.26268421906065,-0.3310675927399606,-0.4115566076698624,-0.5040066561425478,-0.601701088904851,-0.7047852918659883,-0.8160501141357542,-0.927686312890138,-1.0394641476420423,-1.1540485072247995,-1.2667400058232525,-1.3847655839992625,-1.4945853920994876,-1.602350537014351,-1.712879912971644,-1.8181630870191026,-1.9233947454827913,-2.0248816001822414,-2.123426092383342,-2.2174973844502475,-2.3091027425252153,-2.399379348558303,-2.4868518332986285,-2.5673770260480446,-2.646562097016969,-2.7271184089642286,-2.801601969785527,-2.875075123726348,-2.9398716215515637,-3.0054394569994085,-3.070623140714385,-3.127465651036353,-3.186998049235848,-3.24214125256456,-3.289626731041134,-3.3462325675938462,-3.3926636533216787
7500,-9.23362629112745e-05,-0.0007100519023730545,-0.0025421136744221565,-0.006447298663151901,-0.012101037845257808,-0.020567392051782284,-0.03335638966028531,-0.050921313224252945,-0.07314000411176388,-0.10154697387581209,-0.13630756909327216,-0.18143488869016536,-0.2387864834999503,-0.30737550695019966,-0.3807547264714804,-0.4656762461969335,-0.5646119875290398,-0.6617542083096927,-0.7689188759577807,-0.8757852210461898,-0.9849396951443949,-1.0984133211972733,-1.2114726094535437,-1.3219007712512048,-1.4335578606381825,-1.5430278161357112,-1.6500659771002308,-1.7565696642756596,-1.858726454011234,-1.9593264306354314,-2.059524480605825,-2.1530240588129876,-2.2457071174622003,-2.334571052720085,-2.420704349028434,-2.5080691822648418,-2.5884033067975336,-2.667589921805243,-2.742389309429749,-2.816302985600069,-2.8838281641517898,-2.957280008118671,-3.0196552917775246,-3.0808582921687298,-3.14262366776411,-3.198323028360007,-3.254895397115527,-3.311863468843748,-3.359260382810578
8000,-4.678224864754406e-05,-0.0006757388920219487,-0.0023874931218206275,-0.005721834760906219,-0.011720520325583223,-0.019842141952016265,-0.03103069054526338,-0.04627072262379454,-0.06863001329861343,-0.09504876131038822,-0.1269065289343807,-0.1698630709207922,-0.2205705624115633,-0.2850566250107492,-0.35593844182791495,-0.43799235930073416,-0.5293522943414849,-0.620745726544207,-0.7238520877345933,-0.8300156412165146,-0.9365704807010851,-1.0452542322265583,-1.1551127666172492,-1.2642409139106126,-1.375806516608109,-1.4855034960238298,-1.591915721157523,-1.6954763012999094,-1.7977415310516511,-1.899738637783566,-1.9970387138413261,-2.0929825979179175,-2.187352781619101,-2.2779656778058173,-2.3635937805440133,-2.4504615474246383,-2.5350201353397344,-2.611635480009687,-2.6906465597320053,-2.7648055021242888,-2.834759373313702,-2.9035300091421883,-2.9731604678545365,-3.032703906165968,-3.0980281196185633,-3.154761522498383,-3.216839085272773,-3.269527011041601,-3.317446180477623
8500,-8.977399311197084e-05,-0.0006472496448316267,-0.0024110996138515675,-0.0054093673655388015,-0.010536728742881519,-0.018939895142620334,-0.02924569153512812,-0.0437831810823669,-0.06426026617581745,-0.0890506691768508,-0.11974113855946103,-0.1589602148225284,-0.20830917947806646,-0.2653176443939576,-0.33247222298551266,-0.4101623443884928,-0.4961615831451885,-0.5863840846806128,-0.6867016649659344,-0.7884145785046438,-0.8931380918497106,-0.9985197033036314,-1.1059053049225902,-1.213235830271412,-1.323235738880851,-1.4301527674592156,-1.5335290143662406,-1.6388050209493872,-1.7405162487032237,-1.843157047508844,-1.9401597750399722,-2.0358087090786543,-2.128395957611968,-2.220511745972955,-2.3081283487700888,-2.3943681915700616,-2.4786408922901275,-2.5595070376159126,-2.636027066875805,-2.7093632902752613,-2.7890713156781533,-2.8537409135975498,-2.923297608241365,-2.9898135412730196,-3.0512393404723315,-3.114910872066108,-3.170971711668861,-3.228694430779022,-3.2766884730074963
9000,-8.281607101476852e-05,-0.0007511005777632492,-0.002330119880561865,-0.005212058013855862,-0.009966665262112014,-0.01753770269718613,-0.02756616943865898,-0.043345063476534725,-0.06028184627302912,-0.08376734482839279,-0.11391894950250367,-0.14858699448801635,-0.19472581004290565,-0.24933180309721556,-0.31285942351024987,-0.38673840308235374,-0.468290807446683,-0.5568314652774367,-0.6491939305469869,-0.7481857671944812,-0.8506173704805006,-0.9535427520092209,-1.0623786240973134,-1.1641907682280135,-1.2693477663414394,-1.3790463403704285,-1.4835700687749387,-1.5857580638353626,-1.6860698036179869,-1.7865255828514628,-1.887210765723959,-1.9807781671023783,-2.0770815966894474,-2.162390158785291,-2.2567235010553817,-2.3404676024250834,-2.423966226107908,-2.504445359050857,-2.5848455169124867,-2.6612979928733287,-2.7356972576169545,-2.8076171360022615,-2.877447302257883,-2.9450250743943016,-3.0049232714659797,-3.0690933395640783,-3.130043398948264,-3.1885313268943563,-3.2451265979443833
9500,-3.7736526478115985e-05,-0.0005912907765925605,-0.0019051329813486154,-0.0050155781883447345,-0.009484503609888268,-0.016307310924422534,-0.026114993521039735,-0.0393998682780496,-0.05691665081860681,-0.07946907407428142,-0.10632221786090644,-0.14128786215649156,-0.18381989787400435,-0.2330559675986825,-0.2945938683350601,-0.36541821118614937,-0.441801393114806,-0.5254371972859264,-0.6190127383764248,-0.7115512517385771,-0.8109132695310424,-0.9146203131390855,-1.0179513810703922,-1.1202534177274592,-1.2265891674573615,-1.3321480211103505,-1.4329420567176898,-1.5374722509694398,-1.6356723978018834,-1.7364929636286566,-1.832326523244746,-1.9308520391948567,-2.021278701480122,-2.112754930093612,-2.202748924287463,-2.289782517616428,-2.3752713344944634,-2.4577813469167564,-2.5351361335810387,-2.6130693490534025,-2.687388474482691,-2.759026826463989,-2.828887786164051,-2.8978083203967904,-2.9649238758089784,-3.0295715483190997,-3.0881866930736313,-3.1487834577657576,-3.203958923999554
10000,-8.05544588903547e-05,-0.0005953943555130496,-0.0019120419122849934,-0.00464619610696427,-0.00907666776628749,-0.01595035219357343,-0.02520165519730885,-0.03725864999528712,-0.053625660174180086,-0.07435971453014488,-0.10130472704221247,-0.13467232544586033,-0.1719817542588049,-0.22125149875595027,-0.2793143786510456,-0.34265207130279635,-0.4168166877362616,-0.4971883843335628,-0.5876251249786131,-0.6782745360882513,-0.7784981869833102,-0.874265967223221,-0.9752045897774754,-1.078231655533788,-1.1799436804569712,-1.2868616176609313,-1.387813350832028,-1.487334616824437,-1.5891406288820478,-1.6872098775784523,-1.7850228337339955,-1.8777986893628267,-1.974334785668474,-2.064313086046973,-2.1533812347733488,-2.237494015067234,-2.3246299622802815,-2.408269713520419,-2.4847654423267342,-2.5630662215563644,-2.642167376353199,-2.713453476440484,-2.7844144634183148,-2.8573524836037874,-2.91963603993773,-2.9879963504299183,-3.0462975323073564,-3.109419867800253,-3.1662613123232917
10500,-6.062099746415583e-05,-0.0005279307380049817,-0.0017050856623652096,-0.004732092173309344,-0.008645373995834937,-0.014689105974866034,-0.024247615357689985,-0.036144331507414466,-0.05180765716249812,-0.07090549064618618,-0.09634268288075441,-0.126957393447762,-0.16248335622670895,-0.2080521156188159,-0.26252535003753963,-0.3266577610645979,-0.39624522873912366,-0.47579590738132255,-0.5593935941552196,-0.6496463916560622,-0.743296528478314,-0.8409930045770818,-0.9390178813913899,-1.0413928375713464,-1.14235491483664,-1.2421701877780835,-1.3450127502088618,-1.4449368738147,-1.5455094115822956,-1.6398025966380956,-1.7364941854405846,-1.8339588360439607,-1.9255955604516557,-2.0181708170818933,-2.1038329465830925,-2.191967500827389,-2.2773885501985083,-2.3604489719720205,-2.4389284661936252,-2.520197311789267,-2.595653522775771,-2.669375951341263,-2.740724022367251,-2.8119313870779563,-2.8803820069472925,-2.945904867667272,-3.00689408770298,-3.070775708409451,-3.130945655763252
11000,-8.31417267588878e-05,-0.0005587199310678119,-0.0018506119689882508,-0.004065573963976613,-0.008448879507977687,-0.014229129642499878,-0.022966785137930164,-0.034199982781514836,-0.04817784221596983,-0.06742054524644431,-0.09164595964359987,-0.12021954457868071,-0.15513550008703395,-0.19871222922563267,-0.25062135612241393,-0.31041346581489854,-0.3794931697328208,-0.4515558924026249,-0.5319898837374308,-0.6192624703882685,-0.7108678691974842,-0.8067815216999482,-0.9031922292884005,-1.0007123981246977,-1.1012889440702647,-1.2039538615750163,-1.2999688683105488,-1.4022185743661637,-1.499414570471083,-1.598637054319678,-1.693020893455603,-1.7863030106464117,-1.8804513145652926,-1.9748541067510161,-2.0577611423571724,-2.148628586502064,-2.2339579307309303,-2.3141593541828507,-2.397185297257165,-2.473992055849065,-2.553290847328839,-2.6268719659017212,-2.698236858660721,-2.7691033535149487,-2.8409441483825657,-2.90797808827953,-2.968582543769139,-3.032264792640488,-3.0884293285713933
11500,-6.774862406445277e-05,-0.0004943990186564218,-0.0017278003215316733,-0.004028149907486256,-0.007654714282038277,-0.013728797844452571,-0.021871407724758166,-0.0332191839211682,-0.0462050406212336,-0.06398188604603,-0.08675761777583153,-0.11556485129097092,-0.14863230804611,-0.1886301069994197,-0.23725341799848518,-0.2956545834345322,-0.35981343904900087,-0.4310241950219804,-0.5122568541621783,-0.5950891856476481,-0.6811641467695692,-0.7749144449221246,-0.8695933355360325,-0.9659680197708328,-1.0638254656841748,-1.165591969533122,-1.264566075456599,-1.3608426382427576,-1.4577795202860624,-1.5562339956735225,-1.6524193126116846,-1.7447677704502742,-1.8365009636982568,-1.9292655790132178,-2.0155626425608615,-2.1060076926537814,-2.1886924962398853,-2.27237726144116,-2.3522037822468804,-2.4323594764249354,-2.5102962084220484,-2.5858990707802927,-2.656211656645547,-2.730055470869056,-2.799991444730468,-2.8666907960770214,-2.9299484473421615,-2.9954552409394437,-3.056877072722081
12000,-7.167414377650487e-05,-0.0004541079254957836,-0.0016220314007754145,-0.0035831569582199427,-0.007783825047909125,-0.013004449410754492,-0.02132424158063661,-0.03075164514957794,-0.04502477622769187,-0.06071273053758253,-0.08169994466441839,-0.11005948960061845,-0.14211197807561796,-0.18265693326210505,-0.2251393944439615,-0.280149205938432,-0.3452646629839249,-0.41170534231918327,-0.4883796976090718,-0.5705712027631049,-0.654777046677017,-0.7478464838452895,-0.8402968236352633,-0.933096940376758,-1.0301175303696728,-1.129166191052672,-1.22562139316626,-1.326061129274359,-1.421497052989555,-1.5140665773471549,-1.611005252412757,-1.7055103749156864,-1.7953568516942497,-1.887814107735145,-1.9751970971204404,-2.0601934502185406,-2.1471352047206556,-2.2305072494187335,-2.310746308325176,-2.3914713770275973,-2.467943943495114,-2.5477284606238513,-2.6178045584138827,-2.6873898007573285,-2.7587320237458886,-2.8263471454853346,-2.892858269346952,-2.956048136983676,-3.019351196088302
12500,-6.425696483232101e-05,-0.0004082075826012943,-0.0015107389691634647,-0.003734046998529757,-0.007051269480858687,-0.012243489039539165,-0.02008803537401421,-0.03041377042400931,-0.04336157195887873,-0.06018752610397084,-0.07983140856850693,-0.10421884946226098,-0.13499658885361476,-0.17269286984512772,-0.21598990351153685,-0.26851275958581766,-0.32693063957664686,-0.39337765879241393,-0.4692224502467211,-0.5466414501669851,-0.6315852279516619,-0.7175899547166641,-0.810060928527203,-0.9061358394799314,-0.9984695804728292,-1.0940208599305625,-1.1904940507925086,-1.2865139391525635,-1.3824792567202764,-1.4789194064511118,-1.5738355053403565,-1.6661909975185245,-1.7568832578416498,-1.8476201309425249,-1.9341729503608207,-2.020517921709304,-2.108190001077354,-2.19011141572524,-2.271712748764432,-2.3504022432668075,-2.4296577476626173,-2.5031273277055557,-2.579608868317214,-2.6526332852485117,-2.721220526063533,-2.7914901644580334,-2.8553819458973826,-2.9197077011772725,-2.983454943852044
13000,-4.498038838463003e-05,-0.0004491502164578757,-0.0014639207375111891,-0.003670726844684591,-0.006929035815891756,-0.012214959972163708,-0.019433422032604942,-0.02847707858892982,-0.040787098144032745,-0.05638999581643237,-0.07624584833116514,-0.10028440903776312,-0.13024139222777098,-0.16407303046363367,-0.207242128088183,-0.25790826665818967,-0.31254111867671625,-0.3776116144552544,-0.449126331828258,-0.5258490153254148,-0.6094793089393356,-0.6959388266529731,-0.7806650519973949,-0.8756161861402495,-0.9690855430463426,-1.0616136458750447,-1.1577462400437866,-1.2543018549399716,-1.3464606271650699,-1.4423385162550308,-1.5354930601882233,-1.6285027906454497,-1.7202970468248282,-1.8084228973519236,-1.8971722473205368,-1.984051620577769,-2.0672345359573465,-2.1496320849356096,-2.2332955290609724,-2.312953521698867,-2.3884852081206627,-2.4667290128416983,-2.54107630853754,-2.612528197896698,-2.6833583535542065,-2.7537887644940975,-2.820816028661321,-2.8845833799680842,-2.9494846553201564
13500,-4.629332854969951e-05,-0.0004446234737574143,-0.0014817596737296027,-0.0032133683014446152,-0.0065764268577534445,-0.01149626011611226,-0.01807835951454185,-0.02806612567876095,-0.03988476558708749,-0.053939619355607725,-0.07335420720320478,-0.0954071524772635,-0.12437123572822367,-0.15736479701998338,-0.19821409376290047,-0.24743927363176532,-0.301166097776815,-0.3647793598108758,-0.43189113926141154,-0.5065705090486846,-0.5850884972010781,-0.669159438614349,-0.7550416326922808,-0.8465428493657379,-0.9396498614766962,-1.030037851889621,-1.1270329252404603,-1.2192948551327705,-1.3145468794299027,-1.4050331934184952,-1.500028869751495,-1.5911225471467658,-1.6829656740070762,-1.7735557445667216,-1.8615178868881768,-1.9473629641052626,-2.0316696209146294,-2.1140493594964713,-2.196922420787564,-2.2753952920861895,-2.352842127374315,-2.430764358379551,-2.5065252023809967,-2.5779445085456874,-2.647168710398906,-2.715051992965824,-2.7849633326717926,-2.848850364520534,-2.9166125517209105
