N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
5500,1.0001311540946263,1.5852247612209003,2.0003934622838786,2.3224527112658677,2.585618080401559,2.80814160811999,3.0009176971231657,3.170973714373067,3.323108481738999,3.4607431595835605,3.5864044328684637,3.70201328131278,3.8090593526317233,3.9087255602615367,4.001966166246167,4.089559589733283,4.172152713122919,4.2502861411179405,4.324420022685262,4.394939597580471,4.462185854624449,4.526445916838232,4.587977139048002,4.647003888045755,4.703714563855921,4.758293881579623,4.810891505246991,4.861648776521183,4.9106892979954555,4.958125354898049,5.004063102264206,5.048585275747579,5.091785960938113,5.133738684636774,5.174510046712627,5.214167468043606,5.252773530702817,5.290380147362593,5.327033566077156,5.362793169473869,5.397692828552946,5.431769498750004,5.465071244706228,5.497615542924614,5.52945148574457,5.560613372825674,5.5911133827765465,5.620994668924771,5.650282740411412
6000,1.0001202245867407,1.5852029498946376,2.0003606737602224,2.3224089932343257,2.5855636236548594,2.8080758875207033,3.000841572107185,3.1708864374023213,3.3230101161680294,3.460633263415081,3.586284971175305,3.7018815715629523,3.8089168797814428,3.9085737398228892,4.001803368801111,4.089386113771769,4.171967377202043,4.250090353023336,4.3242123620354365,4.39472011024166,4.4619544102950535,4.526205693582042,4.587727666216193,4.646741579856502,4.7034429264441915,4.7580108188022425,4.8105977820434465,4.861345718635218,4.910377108623999,4.957798278280217,5.003721832600516,5.048238056274155,5.091424482466021,5.133364643325564,5.174127087339324,5.213777728951814,5.25237309350743,5.289966779778834,5.326616853770251,5.362353419389828,5.397242295514091,5.431304968570664,5.464592305057969,5.497133968788191,5.528961646442527,5.560109235786478,5.590613056297971,5.620468725316778,5.649747194525021
6500,1.0001109765416067,1.5851844196559903,2.0003329296248205,2.32237200105379,2.5855172468566803,2.808020576416959,3.000776562618205,3.1708125748100215,3.3229268837618244,3.4605412132413638,3.586182696220605,3.7017714366403753,3.808796934375857,3.908443413743946,4.0016638289408775,4.089237339365847,4.1718110566953355,4.24992451114577,4.324036649177892,4.3945350754492125,4.461760077422483,4.526001288181908,4.5875135941904635,4.646519626773289,4.703214131681265,4.7577705003848445,4.810349651320701,4.861086632796183,4.910105498897141,4.957522019211901,5.003438362926948,5.047944821473125,5.0911222020352875,5.133051947739732,5.173803715810085,5.213443395708412,5.252032418341846,5.289613552804394,5.326249350673617,5.361983928527093,5.39686199134285,5.430921473354498,5.464197047029189,5.49672752967455,5.528548258621847,5.559685892380522,5.590168841019767,5.620027423056703,5.6492940403134595
7000,1.0001030496457777,1.5851685705713576,2.0003091489373332,2.3223402934704738,2.5854776311678007,2.8079732199322702,3.0007213475204444,3.170749192460145,3.322855541699363,3.4604617029553264,3.58609557583027,3.7016756956219035,3.8086945674527146,3.908332554405067,4.001544802518272,4.089110869742706,4.1716763740220175,4.249781111770966,4.3238860381571405,4.394376973479452,4.4615946019650785,4.525827282286607,4.5873307575185915,4.646329381273391,4.703014193895995,4.7575647332344655,4.810137262493604,4.860863471345677,4.909876092459515,4.9572855895517645,5.0031917103567,5.047690002372158,5.090861710803679,5.132786704901411,5.173527029095509,5.213160064765742,5.251736820899349,5.289312511537315,5.325947031072696,5.3616691279876365,5.396536683616734,5.430588329706013,5.463860402011506,5.496379918289214,5.5281947211931275,5.559327188355587,5.589801116031729,5.619651891791503,5.6489056224178364
7500,1.0000961796693926,1.5851548600599412,2.000288539008178,2.322312813564933,2.585443399068119,2.8079318461933225,3.000673052502444,3.170694207997006,3.322793711911896,3.4603931844281566,3.5860204770844755,3.701593720211038,3.8086047446645663,3.908237110980015,4.001442079271937,4.089001177617531,4.171559132250645,4.2496578494562645,4.323755508605822,4.394240324134085,4.461450878325382,4.525677370631682,4.587172786466746,4.646164501840147,4.702842055641718,4.757386556670334,4.809950540935312,4.860671485935478,4.909679806020903,4.957080955784924,5.002978493093292,5.047469100647575,5.09063317867175,5.132549921848158,5.173287598536789,5.212912163625025,5.2514818542714075,5.289052894100679,5.325673972405227,5.36139772718288,5.39625524778989,5.430298531823254,5.463561190007609,5.496079227144033,5.527888914771936,5.559006189366978,5.5894774111264285,5.61932470191186,5.648568993574961
8000,1.0000901684400556,1.585142815058218,2.0002705053201666,2.3222887686475855,2.5854132527605054,2.807895865057513,3.000631179080389,3.1706462587680044,3.322739610847863,3.4603330325888537,3.5859539928278497,3.7015212886358557,3.808526570812698,3.9081523903338438,4.001352526600833,4.088904747218593,4.1714569633138,4.249549671541148,4.323641295248418,4.394120565980089,4.461323893204226,4.525544804602007,4.587034932627572,4.646020232336058,4.702692305433263,4.757230169188552,4.80978766566719,4.8605045833558185,4.909503225218111,4.9569007106014515,5.002795221641723,5.047276511961932,5.090435696293853,5.132345361883049,5.173078374227771,5.21269681686964,5.25125968780386,5.2888267058152385,5.325444664049529,5.361156716044913,5.396009369964375,5.430050906455943,5.463305611699685,5.495816558703587,5.527617639316198,5.558732434309515,5.589194642764853,5.619032659425541,5.6482744433374465
8500,1.00008486441417,1.5851322095821814,2.0002545932425098,2.3222675525440426,2.5853867429133492,2.8078640087138784,3.0005938911544043,3.1706037170825185,3.322691874614892,3.4602800231148163,3.5858956898375474,3.701457871384484,3.8084579199185433,3.9080781981064927,4.001272487128435,4.088820671877059,4.171367137595531,4.2494542344027835,4.323540518756592,4.394013911993342,4.461212653384138,4.525427675089303,4.5869135840237085,4.645892935714803,4.702560848846956,4.757092877953351,4.809644344001222,4.8603564206698495,4.909349667591384,4.9567407463187685,5.00262839991415,5.04710712433241,5.090263366917949,5.13216690794851,5.172893979380589,5.212505787045301,5.2510643800308054,5.288626326764813,5.325233813416813,5.360942949123977,5.395792712019291,5.429825004183117,5.4630779161907865,5.495585130996104,5.5273772567637725,5.558489815569208,5.588949373743771,5.61877736622828,5.648014546069051
9000,1.0000801497244938,1.5851228001701438,2.0002404491734813,2.322248693785338,2.5853632493436254,2.8078357313394195,3.000561048071457,3.170566199238263,3.322649442407807,3.4602329556243236,3.585844147690589,3.70140119429545,3.80839665466421,3.9080126917514324,4.0012016759137365,4.088744613524659,4.171287546758707,4.249369513673257,4.323450939652745,4.393919455364844,4.461114406867883,4.52532425290916,4.586805944384515,4.645779783162577,4.702442678089038,4.756969952785445,4.8095172550107295,4.860223495926734,4.909214937618839,4.9565989327220965,5.002482932610197,5.046956985878457,5.090105643722486,5.132006772983767,5.172730241799597,5.212336513094863,5.250891341739477,5.288445502027595,5.325053934142622,5.360754253135591,5.395600357626851,5.4296275721580685,5.462873781500913,5.495379684207403,5.52716441678482,5.558270823331059,5.58872440818392,5.61855232580523,5.647783526274922
9500,1.0000759313179415,1.5851143473709375,2.0002277939538247,2.322231820159128,2.585342093373187,2.8078103612975256,3.000531391341262,3.1705322921248236,3.3226114767488366,3.460190707995571,3.585797489413943,3.701350654114352,3.8083416455109087,3.90795323449124,4.001138586008377,4.0886774065113825,4.171215386095001,4.249294277166531,4.323370789928251,4.393835218035113,4.461025600551631,4.525231595211613,4.5867082812528155,4.645678541405321,4.702336722515148,4.75686098060424,4.8094037893365185,4.860105441218045,4.909091004712978,4.9564723478451596,5.00235297491093,5.046822993556656,5.089966337236571,5.131862284343119,5.172581573488813,5.212184877551656,5.250736972207422,5.28828466687985,5.324886219176596,5.36058647418927,5.39542843476037,5.429452909675372,5.462695384846703,5.495192477723981,5.526974644881358,5.558079728490783,5.588529863957851,5.618352482558291,5.647576824353859
10000,1.0000721347520445,1.5851067557987755,2.0002164042561335,2.3222166338955406,2.5853231167697284,2.807787644005282,3.000504943264311,3.1705019135513623,3.3225773076557625,3.460152894044619,3.5857557521931978,3.701305118811835,3.808292385352846,3.9079001214032227,4.001082021280666,4.088616622294787,4.1711507151105,4.249225376460486,4.323298655176207,4.3937596275157,4.460945582755319,4.525148271107617,4.586620676446836,4.64558742382379,4.702241932554963,4.7567617797115265,4.809301868330276,4.859999902018872,4.908981061202946,4.9563586647129565,5.002234330662938,5.046702200830814,5.089842423199837,5.131733794242565,5.172448100866528,5.212048270166096,5.250595115480315,5.2881406854986155,5.324741350217096,5.360436325928971,5.395273852404608,5.429291124392409,5.462530644843766,5.495024502803145,5.526804385515717,5.557904191350185,5.58834914273298,5.618171015558303,5.647390792624902
10500,1.000068699763852,1.5850999002488597,2.0002060992915554,2.32220289394277,2.5853059995404153,2.807767120640715,3.000480793661606,3.1704744817708823,3.322546392762029,3.460118419984536,3.5857181981235273,3.701263879727857,3.8082480189876775,3.907852392302445,4.001030182481422,4.088561605576279,4.171092426433352,4.249163559507479,4.3232333904005475,4.393691418055796,4.460873685765274,4.525072487179987,4.586541653121355,4.645504984107169,4.70215663613857,4.756673224625099,4.809209815681604,4.859904235482397,4.908882888760222,4.956256007285806,5.002128960439488,5.046591452568161,5.089728833492452,5.131618808915929,5.172327608121672,5.211925038176473,5.250467364247401,5.288011044499077,5.324604768542142,5.360299027845273,5.3951341130966854,5.429148314357664,5.462382776173732,5.494872943062599,5.526650777814612,5.557745561018076,5.5881885609597814,5.618004228923941,5.6472224782034655
11000,1.000065577047313,1.5850936428923217,2.0001967311419393,2.322190403076615,2.585290338268214,2.8077483128050527,3.000459039331192,3.1704495343717625,3.322518288313181,3.460087389110429,3.585683657448872,3.701226511590506,3.808207185167303,3.9078083762385467,4.000983274170479,4.088511525944197,4.1710396205579165,4.249107792932001,4.323174058786313,4.393628558179809,4.460808736630873,4.525004043222332,4.586470009915777,4.64543003891024,4.7020788583600925,4.756591456319537,4.8091249296790375,4.8598160797306305,4.908791137308849,4.956162846311007,5.002031743293481,5.046491142657612,5.089625166780596,5.13151114684265,5.172218290170232,5.211812435102796,5.250351718165254,5.287893705972571,5.324485599732575,5.360173012958219,5.395005174627785,5.429017320087257,5.462251431671763,5.494735506086053,5.526511493885548,5.55760486001226,5.588042716095314,5.6178539655618165,5.647069465093068
