N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
25,0.02654497280818326,0.05314917870423091,0.0798093246120649,0.115415603271118,0.13328564424108974,0.1449529398216854,0.18695268406236212,0.19595658199551655,0.20158629626935204,0.23621514993341555,0.2444634534520676,0.31307975308061714,0.28810324606537346,0.27788579978132116,0.28052089181614015,0.2944491101332396,0.3183786905670747,0.3512275673823063,0.392080305312529,0.4401555503475123,0.49478105944821676,0.5553742854265646,0.30667059555308995,0.6924936196267026,0.579326562893968,0.47043099484921497,0.36549615506094396,0.26424400892100763,0.16642480795911402,0.0718133784024016,-0.01979400082384858,-0.10858223954075541,-0.19471968332452677,-0.27836003471378135,-0.35964400370847294,-0.43870073208174887,-0.5156490277110191,-0.590598438548346,-0.6636501905985739,-0.6924936196267026,-0.6924936196267026,-0.6924936196267026,-0.6924936196267026,-0.6924936196267026,-0.6924936196267026,-0.6924936196267026,-0.6924936196267025,-0.6924936196267026,-0.6924936196267026
27,0.02473711659223962,0.05343314966255419,0.07405596085509311,0.09512056336144697,0.11573499383283053,0.14759516459469033,0.1579438051223701,0.21373259865021677,0.1964263202452417,0.20811918123049505,0.24375732554790153,0.299502799193153,0.31645470709240225,0.2922480829699987,0.28089399716646435,0.2808330376452091,0.2907734402406891,0.3096331392175689,0.3364966993094383,0.37058276650606814,0.41121909776842,0.4578231459084146,0.5098867795595529,0.566964124431844,0.6286617906785334,0.6946309456132047,0.5896961058249355,0.48844395968499926,0.39062475872310554,0.2960133291663931,0.20440594994014302,0.11561771122323616,0.029480267439464747,-0.05416008394978972,-0.1354440529444813,-0.2145007813177573,-0.2914490769470275,-0.36639848778435447,-0.4394502398345823,-0.5106980592960246,-0.5802288956173784,-0.6481235594640529,-0.6946309456132047,-0.6946309456132047,-0.6946309456132047,-0.6946309456132047,-0.6946309456132047,-0.6946309456132047,-0.6946309456132047
29,0.023158260412937313,0.04627565155189613,0.06958736387287176,0.09237852800762039,0.11535881149746396,0.12105087515532195,0.1476898395699906,0.17619319886249635,0.20673175375827896,0.19865220726179936,0.21451794409747338,0.2504910102609942,0.17517045938516246,0.31938305028716624,0.2959693284160828,0.28384873282728323,0.2817294993552154,0.28852956226454834,0.30333348628886997,0.325359917417952,0.353936612612757,0.3884810246852038,0.42848502226880036,0.4735027310735429,0.5231407612526856,0.5770502801198107,-0.03800716532567966,0.6964734680153581,0.5986542670534645,0.504042837496752,0.4124354582705019,0.3236472195535951,0.23750977576982368,0.15386942438056922,0.07258545538587763,-0.006471272987398358,-0.08341956861666855,-0.15836897945399553,-0.23142073150422332,-0.3026685509656657,-0.3721993872870195,-0.44009405113369393,-0.5064277790040927,-0.5712707343888477,-0.6346884538435242,-0.6964734680153617,-0.6964734680153617,-0.6964734680153617,-0.6964734680153617
31,0.02176777084436107,0.043566833375758236,0.06520144827462131,0.08725324191373535,0.0935200738511664,0.12175510814389687,0.15160738331518392,0.15634600956400177,0.1969284518073473,0.2032551952895547,0.20189980302823646,0.22065174009476343,0.25652770416813514,0.30716272897270436,0.32194787260172497,0.2993237230186106,0.2867009355522283,0.28299744446724795,0.287297814497257,0.2988206916320229,0.31689383283251266,0.34093469091064676,0.3704351344999246,0.4049492893103519,0.4440837654951811,0.487489730367992,0.5348564234972857,0.5859058102749125,0.6403881422305827,0.698078245591434,0.6064708663651857,0.517682627648279,0.43154518386450746,0.347904832475253,0.2666208634805614,0.18756413510728542,0.11061583947801523,0.03566642864068825,-0.037385323409539595,-0.10863314287098191,-0.17816397919233573,-0.24605864303901015,-0.31239237090940897,-0.3772353262941639,-0.44065304574884046,-0.5027068369900896,-0.5634541350771265,-0.622948821865231,-0.6812415131842631
33,0.020534024108814147,0.04371803154208953,0.061678921606961326,0.07939821070129902,0.09735550180913775,0.11746264848954141,0.14424738096653575,0.15019445251637456,0.16989273541829777,0.21859015771044854,0.20210104593965195,0.20571926349670072,0.22646150806059678,0.2619628133556869,0.3103166569696461,0.3242128691590081,0.30235968575822897,0.28942579873884894,0.28449577283446015,0.2867882540348301,0.29563099930092296,0.3104414614446559,0.33071150909953767,0.35599526797556713,0.3858993482259985,0.42007491716441075,0.45821121435930756,0.5000302052025339,0.5452821412238062,0.5937418486502617,0.6452056064071786,0.699488504673436,0.6133510608896646,0.5297107095004102,0.44842674050571857,0.3693700121324426,0.2924217165031724,0.21747230566584544,0.14442055361561762,0.07317273415417525,0.003641897832821428,-0.06425276601385299,-0.1305864938842518,-0.19542944926900674,-0.25884716872368324,-0.3209009599649324,-0.38164825805196934,-0.4411429448400739,-0.4994356361591059
35,0.01943205863306739,0.038841015197704575,0.05822581913132164,0.08243971662222682,0.09691836416417492,0.12365957493333957,0.12689717093251934,0.15474474984042136,0.15594563446851376,0.18614565848683604,0.2122781089417054,0.20249217493321492,0.20983026793157275,0.23192742166112407,0.2668771137095441,0.23547436038914787,0.3262276837926281,0.3051183032313541,0.2920127837850695,0.2861297714435454,0.2867970231677424,0.2934319917695803,0.3055265458825671,0.3226348112167009,0.3443633979252363,0.3703634733217545,0.4003242769747537,0.4339677742760895,0.47104421675546515,0.5113284306400239,0.5546166948550476,0.6007240995794092,0.34821536221807214,0.7007375912889247,0.6194536222942332,0.5403968939209571,0.463448598291687,0.38849918745436,0.3154474354041322,0.24419961594268982,0.17466877962133603,0.10677411577466162,0.0404403879042628,-0.024402567480492188,-0.08782028693516875,-0.1498740781764178,-0.21062137626345478,-0.27011606305155933,-0.32840875437059136
37,0.018441919302899384,0.0369023334535619,0.055380530871449514,0.07171225379016384,0.08324696662331604,0.10669905906136815,0.12033991771042007,0.13159598748179227,0.1524235866458655,0.1661259311226645,0.13487707305323898,0.2085312192388909,0.20391425813825453,0.21405635776881307,0.2370509957182385,0.2713387599499484,0.20681527337392777,0.3280315791815589,0.3076344033330472,0.29445973458928965,0.2878353299112568,0.2871786421108649,0.29198153982161834,0.3017981487535214,0.316235079059827,0.33494349805411533,0.35761264530488296,0.3839644862039888,0.41374927228113473,0.44674182976346277,0.4827384375762503,0.5215541858983812,0.5630207291536548,0.6069843648034379,0.08333990740674135,0.7018516415135503,0.6249033458842802,0.5499539350469532,0.47690218299672527,0.405654363535283,0.33612352721392924,0.2682288633672547,0.2018951354968559,0.13705218011210102,0.07363446065742446,0.011580669416175304,-0.04916662867086158,-0.10866131545896612,-0.16695400677799815
39,0.017547468855105542,0.03699218053561415,0.052591792650908985,0.07008725238493926,0.083935355508888,0.09948029210750732,0.12245741210901036,0.13128616091512813,0.15726498332601316,0.15616171795785502,0.17900373592184998,0.22195308321368712,0.2066072274088273,0.20602043233516024,0.2182861755803601,0.24184504510784519,0.2754052767520605,0.25336450544746475,0.3296560143201584,0.30993755136927353,0.2967693524841107,0.2895688704765861,0.2878279739802103,0.29110078870498235,0.29899392480415976,0.3111585495913173,0.32728390263495305,0.34709194932692533,0.3703329411969439,0.39678170447214006,0.42623451807780116,0.45850647219280477,0.49342922124094196,0.5308490626835951,0.5706252865208157,0.6126287509794494,0.019156965934031156,0.7028514301766693,0.6297996781264416,0.5585518586649991,0.48902102234364536,0.42112635849697094,0.3547926306265722,0.28994967524181714,0.2265319557871406,0.16447816454589154,0.1037308664588546,0.04423617967075,-0.014056511648282033
41,0.01673552065670549,0.03345673301323874,0.050246966750097766,0.06702196716427986,0.08352883827034993,0.10018694858120417,0.11741903343963281,0.12340950438051171,0.15107334958648536,0.15439077663142703,0.16387163449143577,0.1934598216792894,0.2162586214509142,0.20598965310758066,0.20857322308311635,0.22244991934093242,0.24632797771548282,0.2791253324714341,0.31992654834237305,0.33112649072473493,0.31205291657947865,0.29894705931186216,0.29130078755539396,0.2886682270200743,0.2906559878591564,0.29691523738622033,0.30713521516976533,0.3210378866016459,0.33837350321157095,0.35891689122667364,0.38246432957224036,0.4088309084271487,0.43784828221519506,0.46936274839775743,0.5032335969748827,0.5393316861734236,0.5775382081159703,0.6177436148504611,0.6598466803720484,0.7037536784824212,0.6342228421610674,0.566328178314393,0.49999445044399415,0.4351514950592392,0.3717337756045628,0.30967998436331357,0.24893268627627663,0.18943799948817214,0.13114530816914005
43,0.01599519646688151,0.03200221813415312,0.04794797064895372,0.06238122669675235,0.08009039303607324,0.08527946334117201,0.10588713435260558,0.12281470469260561,0.1350520367778306,0.1593337186439694,0.1566963150143179,0.1741662407125074,0.1722783332744378,0.2125108816748936,0.2063129456616602,0.2114081359307117,0.22650468831649478,0.25052053708367694,0.2825402469658523,0.2340048474221499,0.33246389839318713,0.3140020030989765,0.3009996933159079,0.2930110947539913,0.28964281756648,0.2905460290669453,0.2954099688238952,0.3039566022291789,0.3159361808125079,0.33112353080101276,0.3493149311199836,0.37032547194829674,0.39398680770974615,0.42014523586571256,0.44866004641624274,0.47940209758818775,0.5122525815041383,0.5471019502120331,0.5838489777070235,0.6223999377908003,0.02949491897056339,0.7045719967132147,0.6382382688428159,0.573395313458061,0.5099775940033844,0.4479238027621353,0.38717650467509845,0.32768181788699385,0.2693891265679618
45,0.015317444254478488,0.032059889797532604,0.04598298630299552,0.06411977959506565,0.07373298845710476,0.0876847565804085,0.1013470760642635,0.12823955919012997,0.12642162376534172,0.15360282773078238,0.15612558481500516,0.1625544278226148,0.18610729783707444,0.22441922858272756,0.21022036489084034,0.20731462748123433,0.21441025218836451,0.23042517327689369,0.2544439554804123,0.28568524478869073,0.3234767981626909,0.3336855127626226,0.3158032572219947,0.3029347129025145,0.29468648995743424,0.2907097557003358,0.2906937496997203,0.2943604373474394,0.3014600701731994,0.3117674744041423,0.32507892896554935,0.3412095240362971,0.3599909140401803,0.38126939643858027,0.4049042612315441,0.4307663666459227,0.4587369048043062,0.4887063277546355,0.5205734094920659,0.554244423818278,0.5896324212845797,0.6266565912255597,0.6652416971428163,0.7053175755457151,0.6418998560910386,0.5798460648497894,0.5190987667627525,0.45960407997464797,0.4013113886556159
47,0.014694671593709012,0.029379875798779855,0.044055296959309626,0.05749845418477636,0.07337544007074877,0.08540702011936183,0.10265220619911829,0.11393862609049692,0.12398451447172006,0.1383066439067222,0.16106222788237506,0.15738965481136855,0.1708411087472093,0.19905162341424812,0.2192540382864055,0.20902830321335222,0.2088039302570275,0.21749885368210817,0.23419763822217737,0.25811892986700613,0.28859048557755884,0.2939776481476813,0.3348057438326047,0.3174725682881166,0.3047597141180285,0.29631834863592577,0.29183771141030146,0.2910397678330146,0.29367476943377113,0.29951754243970546,0.3083643657761028,0.32003032962184363,0.3343470884007225,0.3511609395741164,0.3703311731420724,0.39172864733144586,0.41523455426482325,0.44073934599014564,0.4681417965025663,0.49734817960377153,0.5282715458450662,0.5608310845610421,0.59495155925329,0.6305628064311835,0.5102210388576722,0.7059997008605547,0.6452524027735179,0.5857577159854133,0.5274650246663812
49,0.014120463681289287,0.02824894063254172,0.042385195123106546,0.056430691615432724,0.07068014752812074,0.08832826780952763,0.09900364075547242,0.10581816258195924,0.1267593993564611,0.12927217463085636,0.1413474967456923,0.15765954240441496,0.1618341856558146,0.1807678896384082,0.21255413193986925,0.2156151335298953,0.20866831373979275,0.2106407903310901,0.22061712803737965,0.23781597284842798,0.26156508172520004,0.29128190747961213,0.2781866009197494,0.3358367064496931,0.31902368074643844,0.30648214373116384,0.297901334972373,0.29300321986191596,0.29153804992950244,0.2932806514022701,0.2980273032054966,0.3055930955180708,0.3158096827637769,0.3285233624040026,0.34359342443878926,0.36089072709499354,0.38029646249520344,0.4017010826873549,0.4250033616666054,0.45010957323464146,0.47693276794276773,0.5053921351255718,0.5354124382846531,0.5669235139293782,0.5998598255041809,0.6341600652924129,0.326104087563043,0.7066261424762272,0.6483334511571952
