,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
20,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,1.0468535727170547e-07,1.1778224440206486e-07,0.0,1.9629127967490945e-07,-8.881784197001252e-16,2.3557945727503693e-07,8.881784197001252e-16,0.0,3.139763560255915e-07,4.3189568987855864e-07,4.7099444078213537e-07,5.4968543938827e-07,0.0,1.7763568394002505e-15,6.279129118880178e-07,8.636817669938068e-07,9.421683939692116e-07,0.0,5.760988184277949e-07,4.7139851755417794e-07,0.0,3.5303302681199966e-07,8.881784197001252e-16,1.2960166237974136e-06,7.322399193654405e-07,1.05923355153692e-06,1.0999649990850457e-06,0.0,1.8850554548421883e-06,1.518951144419134e-06,2.0404587042222033e-06,1.7653895421076982e-06,2.617135443472307e-06,9.67326884371289e-07,8.881784197001252e-16,1.8304262114909875e-06,2.9323091936817036e-06,2.9428765575545413e-06,2.667615733642492e-06,3.4797967467525837e-06,2.828662411857863e-06,3.2038561563751955e-06,0.0
21,0.0,1.192346066325456e-08,0.0,0.0,4.768950789824089e-08,7.153643011292843e-08,0.0,8.344905477741804e-08,0.0,-4.440892098500626e-16,1.9079272828292915e-07,1.3111834329393446e-07,2.385053723408248e-07,2.980323561274645e-07,3.815392184414179e-07,5.480631521947998e-07,1.9068871903726858e-07,1.0736322053617187e-07,0.0,4.0554521429925217e-07,0.0,6.078755694360893e-07,7.628935811965221e-07,0.0,2.8596382772860807e-07,1.0490740729451886e-06,5.726560221575028e-07,1.0727217087946883e-06,1.192671750693819e-06,7.754952617844424e-07,1.1451732264688985e-06,1.4422148622017517e-06,1.7170310764313967e-06,1.4897109634759431e-06,1.9079280404454835e-06,1.704229426913173e-06,2.146028917238141e-06,4.4068757709680995e-07,0.0,2.0735523902359887e-06,9.070908140174083e-07,1.6706019927426041e-06,-8.881784197001252e-16,2.980325398915795e-06,1.4293005561327732e-06,5.358417816125893e-07,1.9058495590584812e-06,3.5768244224243517e-06,0.0
22,0.0,1.0908530967412844e-08,0.0,0.0,4.3637919056038754e-08,3.27312856818196e-08,8.72707790477989e-08,7.637300036833494e-08,0.0,1.6362797028435239e-07,1.7452132805573228e-07,2.181959306568615e-07,2.617971706087019e-07,2.727607313346425e-07,2.6187307922143077e-07,3.9270715035399917e-07,1.7461243295713302e-07,3.817101212888474e-07,0.0,5.673423570939917e-07,5.237765705601305e-07,0.0,4.3615170586264185e-07,0.0,7.852095755822575e-07,2.7290319160044874e-07,8.730116602961857e-07,1.1346190706973402e-06,1.0905689329376855e-06,1.6377043365878308e-07,1.3087586134830076e-06,1.483560724047095e-06,1.133928942742557e-06,1.636564897822268e-06,1.7452139218221419e-06,1.1461936422207941e-06,1.8332185494074338e-06,9.280326231930758e-07,2.1817705384563624e-06,2.290792723513846e-06,1.4847230707104586e-06,2.486858199368669e-06,2.4427336491328333e-06,2.727608851671448e-06,8.881784197001252e-16,2.619415955251725e-06,3.055187901779277e-06,2.783291072283589e-06,0.0
23,0.0,-2.220446049250313e-16,0.0,0.0,0.0,5.0089404179942676e-08,0.0,9.016092805680387e-08,0.0,5.010610637512514e-08,-8.881784197001252e-16,6.009393516137607e-08,1.2019120809725337e-07,0.0,0.0,1.503350359755018e-07,3.6073391651569864e-07,4.408602691796659e-07,0.0,5.409656296251342e-07,6.01089625185125e-07,5.111107501676315e-07,0.0,0.0,8.416190286908432e-07,9.016094564273658e-07,9.619037912855788e-07,6.916181582994341e-07,8.881784197001252e-16,4.2049418524925386e-07,0.0,1.2626742371679711e-06,3.208664214326973e-07,7.5192614890085e-07,1.4422148622017517e-06,1.502265468467101e-06,1.2029815792402587e-06,1.623709218634417e-06,0.0,1.8241672297136802e-06,1.804271915872846e-06,6.00506147030444e-07,1.924663798114068e-06,2.2551520189040275e-06,1.2033832668123523e-06,2.4033584162808097e-06,0.0,1.103254835044254e-06,0.0
24,0.0,9.233493969418305e-09,0.0,0.0,3.6931023128516927e-08,4.616993543038461e-08,7.386598666059285e-08,3.693988936959158e-08,0.0,1.292551394804775e-07,1.4774773715586775e-07,1.9390339289770964e-07,1.1082854101118755e-07,2.3080044719847592e-07,2.2155071111029656e-07,2.769457729812075e-07,3.6931026592412763e-07,1.5702805100659134e-07,0.0,3.692216719031194e-07,3.32272937164646e-07,6.093782216609611e-07,3.6948764314814753e-07,0.0,5.542019057003245e-07,1.2011233163633506e-07,8.862974798518053e-07,3.6125358882088676e-07,9.235713411825941e-07,7.752416282258423e-07,1.1082265221062926e-06,8.406517935100055e-07,1.2191142539919042e-06,6.92032529059361e-07,1.0335729605515098e-06,8.592652926964206e-07,3.3269874766261864e-07,1.7543646650963751e-06,1.846650440562314e-06,8.316803103980419e-07,1.921028834672711e-06,1.8013009359663101e-06,7.379518915939798e-07,1.6168973413499543e-06,1.8846894764834587e-06,4.1597347077981794e-07,2.5847596996086963e-06,1.0146029065793982e-06,0.0
25,0.0,8.536438000916746e-09,0.0,0.0,3.414837923543246e-08,7.540768809377596e-08,0.0,8.536438311779193e-08,0.0,7.684370828542342e-08,1.365725101898363e-07,-8.881784197001252e-16,2.0489028607073578e-07,2.1344380307652955e-07,2.7317304285290334e-07,2.561457055350047e-07,2.389651445611207e-07,2.56027523626301e-07,0.0,5.275580594599205e-07,1.7081200009982922e-07,3.8402161361972276e-07,5.464582244485428e-07,0.0,-1.7763568394002505e-15,7.768160124044243e-07,6.827226339822801e-07,7.168404039248344e-07,8.534470694598895e-07,9.388158552781078e-07,8.191832252535391e-07,2.6483338455562944e-07,1.1265502006807537e-06,1.2803347999579273e-06,5.459542924413086e-07,1.3313434541473157e-06,5.800467386407604e-07,1.4422148622017517e-06,0.0,4.861534099731557e-07,1.8781616839547155e-06,1.7322759413573863e-06,2.0485885601218e-06,8.544330185600302e-07,2.151790457816105e-06,2.2712761662546654e-06,1.3669876510746803e-06,2.175788900160569e-06,0.0
26,0.0,-2.220446049250313e-16,0.0,0.0,0.0,4.749730653230699e-08,6.332817781284916e-08,-4.440892098500626e-16,0.0,9.498054209799989e-08,-8.881784197001252e-16,1.6623236742674408e-07,1.5829699950842269e-07,0.0,1.9002207896079426e-07,1.1870223914911548e-07,0.0,3.5622982252903057e-07,0.0,2.1381181447566178e-07,4.4336297477798325e-07,8.712142918199106e-08,5.699536709258268e-07,0.0,4.74797281491135e-07,-8.881784197001252e-16,3.7978159728169203e-07,8.312030113089008e-07,8.881784197001252e-16,9.498994142376205e-07,4.435602152241813e-07,3.559837820077405e-07,2.5312529405852047e-07,9.898696848864574e-07,-8.881784197001252e-16,6.337044764492816e-07,1.1077511619106417e-06,7.831644026623508e-07,1.58320501242315e-06,1.3055317245047604e-06,1.709608207889346e-06,3.248699220748108e-07,1.1406963960070016e-06,0.0,2.089727670906427e-06,1.566406336195314e-06,1.7088491119920945e-06,2.3748665940459546e-06,0.0
27,0.0,7.360864140437684e-09,0.0,0.0,2.9441353799342096e-08,0.0,0.0,7.360864318073368e-08,0.0,8.83387865080465e-08,1.1778224395797565e-07,4.417570487191824e-08,8.881784197001252e-16,1.8399533052715356e-07,0.0,2.6499112859568186e-07,2.061483899140626e-07,1.7671124652451908e-07,0.0,3.607339182920555e-07,4.121397498835222e-07,4.122869787792638e-07,4.7099444078213537e-07,0.0,6.182685226008289e-07,6.698387498005332e-07,0.0,5.669756522053149e-07,7.362443419367537e-07,8.392585959526855e-07,9.4216839485739e-07,7.357712714650688e-07,7.65840076688562e-07,0.0,4.7139851755417794e-07,1.1848173882000879e-06,1.2952966192969484e-06,1.3997646419738885e-07,0.0,1.538274672086004e-06,1.4422148639781085e-06,1.656431749985643e-06,1.0592335524250984e-06,7.35456397116252e-07,1.7659775144451828e-06,9.061203494198367e-07,1.8850554539540099e-06,1.8042719140964891e-06,0.0
28,0.0,6.861649692879723e-09,0.0,0.0,2.7448491923820484e-08,4.116989904545676e-08,5.489446097683981e-08,8.302729215259319e-08,0.0,6.174633382372008e-08,1.0977882913820736e-07,1.372266922317067e-07,1.372550872957845e-07,1.71564917383904e-07,1.6465310981317316e-07,5.4913399161193865e-08,2.744849405544869e-07,1.6463419338919039e-07,0.0,3.773907737425475e-07,1.3717940472446344e-07,4.45986779951113e-07,2.743714206943082e-07,0.0,4.941638138689086e-07,5.708846702034975e-07,3.295183264029333e-07,1.7763568394002505e-15,6.860231742678025e-07,6.315041849447312e-07,3.8404942692693567e-07,8.91891655641075e-07,9.880550884133754e-07,8.574305008224314e-07,7.688761725077597e-07,4.531815687158769e-07,1.2078450790653505e-06,8.513145433042268e-07,1.3723619485261906e-06,1.297269766276088e-06,1.0973346551423901e-06,1.0492539646023147e-06,1.646985896108788e-06,1.2001271265660307e-06,1.2343881383714006e-06,1.8939032573328518e-06,6.032846604497877e-07,6.181456644327454e-07,0.0
29,0.0,-2.220446049250313e-16,0.0,0.0,0.0,1.923807158021873e-08,0.0,5.7711650125469305e-08,0.0,8.977367871310094e-08,-8.881784197001252e-16,7.054586914634342e-08,1.5388063712151734e-07,0.0,2.0518330412500063e-07,2.115717760986513e-07,2.3080044808665434e-07,2.885326146895295e-07,0.0,2.8848133659664654e-07,2.309030682212665e-07,2.435739991923924e-07,0.0,0.0,1.5396276431545175e-07,5.771165678680745e-07,5.130951414855645e-07,4.935578648002092e-07,8.881784197001252e-16,3.4642394375339336e-07,6.157689504959762e-07,8.656749113100659e-07,5.383430883298956e-07,9.619037912855788e-07,9.235713411825941e-07,1.0578120868132146e-06,8.980363848110073e-07,1.1543872417973944e-06,0.0,6.736920870054064e-07,6.920325299475394e-07,8.084305305189332e-07,5.133691569625398e-07,1.4422148639781085e-06,5.381519692093661e-07,8.970195262136826e-07,1.8466504396741357e-06,8.264660547041558e-07,0.0
30,0.0,6.005103303508008e-09,0.0,0.0,2.4018863786778866e-08,3.002293347265095e-08,4.8039794364740374e-08,4.203030012916997e-08,0.0,3.0019061014741055e-08,9.60878550060329e-08,1.0807791639422248e-07,7.204420038320336e-08,1.5010822140837377e-07,1.4414418592068046e-07,1.561595608379207e-07,9.605067408102741e-08,1.8019186232010043e-07,0.0,1.140528222975945e-07,3.603139768770802e-07,1.2615601718835023e-07,2.4028167100453857e-07,0.0,2.641166592098898e-07,1.5005015896463192e-07,5.765271913205083e-07,6.305088193769848e-07,6.006266808356031e-07,-8.881784197001252e-16,7.204730776422252e-07,6.907652814192033e-07,3.60500104434891e-07,4.506154391847872e-07,9.60878736577797e-07,3.064580775813397e-07,4.0860198069481157e-07,1.1228097323012776e-06,1.2009951637637073e-06,2.3400787796390432e-07,2.4000292864201356e-07,1.3810553989301866e-06,1.152459769393488e-06,1.5010826617256612e-06,2.64457853837996e-07,1.1115661182614645e-06,5.288929481039872e-07,1.5847344974062594e-06,0.0
31,0.0,5.635409916493472e-09,0.0,0.0,2.2543049649215163e-08,2.817939881438747e-08,0.0,3.945280235839732e-08,0.0,8.45346752598175e-08,9.016092805680387e-08,8.454524413892273e-08,6.764042437268358e-08,1.409028711485405e-07,0.0,1.1831896973291123e-07,9.01947521114721e-08,9.577404558314129e-08,0.0,1.0711296827281558e-07,2.7044900008377226e-07,3.38180997871973e-07,3.6073391740387706e-07,0.0,4.507859019398097e-07,4.959781438884647e-07,5.409656287369558e-07,4.7351262200123756e-07,5.634354538486264e-07,3.0417279273109443e-07,0.0,3.946761220063877e-07,7.890726338999343e-07,4.2244463838159163e-07,9.016094573155442e-07,9.46670222212731e-07,2.0273544798499188e-07,8.168283791576414e-07,0.0,8.731250291660331e-07,2.2559978329894648e-07,4.3925101955721857e-07,1.2626742362797927e-06,1.409029115606586e-06,8.571362277720596e-07,1.5213711108685857e-06,1.44221486308993e-06,1.6851287032437767e-06,0.0
32,0.0,-2.220446049250313e-16,0.0,0.0,0.0,5.0519108008018065e-08,4.239324313815018e-08,4.768950789824089e-08,0.0,-4.440892098500626e-16,-8.881784197001252e-16,7.947609326208749e-08,1.2718487063523298e-07,0.0,1.2715918318306763e-07,1.8548168601029147e-07,1.9079272739475073e-07,2.3314871722135422e-07,0.0,2.3850537367309244e-07,0.0,3.338130962760033e-07,3.815392179973287e-07,0.0,4.239838631292514e-07,1.9068871903726858e-07,4.2382973308718874e-07,7.422867476236661e-08,8.881784197001252e-16,4.873746775047039e-07,6.360015314399448e-07,0.0,6.357189601402524e-07,7.947931681684395e-07,7.628935811965221e-07,1.8559421377517538e-07,6.356163000376114e-07,2.8596382772860807e-07,1.0598313275878013e-06,1.0968146488821162e-06,5.726560212693244e-07,9.860216616530693e-07,-8.881784197001252e-16,1.1926717515819973e-06,1.187442997263588e-06,3.494549547511383e-07,1.14517322558072e-06,1.2405792695346918e-06,0.0
33,0.0,4.992122271119115e-09,0.0,0.0,1.9967314024427196e-08,2.995273318262548e-08,0.0,1.9970838760485776e-08,0.0,7.48788981930204e-08,7.987865568992447e-08,8.986525124043965e-08,9.982874482616921e-08,1.2478838007368154e-07,1.5974478584368512e-07,-8.881784197001252e-16,1.9967315179059142e-07,1.7475170199787726e-07,0.0,2.745667426751197e-07,2.3966417916909677e-07,1.4971083928116968e-07,3.194394766481423e-07,0.0,2.1972664665526054e-07,4.243803664039092e-07,2.395232714391682e-07,3.4433494811025867e-07,4.993004063535977e-07,5.690127578006354e-07,4.790841137136681e-07,3.492842495234072e-07,-1.7763568394002505e-15,6.241867467338125e-07,5.588876712536717e-07,8.485943920888417e-07,8.384958603002701e-07,3.496543348191494e-07,0.0,9.736549975158937e-07,7.990688173364902e-07,1.0480582517402581e-06,1.1179507293235247e-06,8.740329935363889e-07,1.2980794501515902e-06,1.1535877826318597e-06,7.982233549697071e-07,3.4474049481758584e-07,0.0
34,0.0,4.710750900471794e-09,0.0,0.0,1.8844081406399482e-08,0.0,3.768672796056194e-08,4.710751300152083e-08,0.0,2.3558244244270554e-08,7.536771473581894e-08,5.181037110446596e-08,8.881784197001252e-16,1.1778224573433249e-07,1.1307741720756326e-07,1.6487001808229707e-07,1.3187843350692674e-07,1.7366680982178195e-07,0.0,2.3080044719847592e-07,2.8263970808239947e-07,1.4137101800315577e-07,1.8837624438106104e-07,0.0,1.1301283731057765e-07,2.1662031191027609e-07,0.0,4.898995209501322e-07,4.709944416703138e-07,5.653117556292386e-07,2.63927788957119e-07,5.416126791502052e-07,5.654517947206728e-07,0.0,3.01333171748297e-07,8.485172475758418e-08,8.479838413677498e-07,7.257046563680092e-07,9.4216839485739e-07,5.608786715072256e-07,9.235713438471294e-07,9.900500952397806e-08,9.048264129063455e-07,4.713985157778211e-07,1.2246790381809092e-06,1.1679552187615627e-06,1.3192369099357393e-06,6.92032529059361e-07,0.0
35,0.0,-2.220446049250313e-16,0.0,0.0,0.0,2.6716080014921317e-08,0.0,-4.440892098500626e-16,0.0,6.233521210319282e-08,-8.881784197001252e-16,8.90601992153961e-08,8.906514814555067e-08,0.0,0.0,9.352706697995927e-08,0.0,1.869987178437782e-07,0.0,1.2019120809725337e-07,1.6025791360618769e-07,2.8055003120641686e-07,0.0,0.0,3.2053956733335554e-07,3.6073391740387706e-07,2.1381181269930494e-07,4.0083031827009563e-07,8.881784197001252e-16,4.89885580989835e-07,5.699536709258268e-07,6.010896242969466e-07,6.233175824377213e-07,5.564408347424887e-07,-8.881784197001252e-16,7.614084154283773e-07,6.94811214785318e-07,8.416190286908432e-07,0.0,8.899100212289568e-08,9.619037930619356e-07,9.842247807867466e-07,3.5598378378409734e-07,0.0,9.970867180797427e-07,1.0249899151659747e-07,0.0,1.2108154399115278e-06,0.0
36,0.0,4.2154011392625534e-09,0.0,0.0,1.68606932859916e-08,1.2647114910890878e-08,3.372260160006135e-08,4.2154011836714744e-08,0.0,3.794271252743897e-08,6.745006553288135e-08,2.5286940097402066e-08,1.0116416104821724e-07,1.0537364003582184e-07,1.0115322712778152e-07,1.0958068852318092e-07,1.1805038013790181e-07,1.6441842731751422e-07,0.0,4.2167691560734966e-08,8.433386167183698e-08,2.5288763172426343e-07,1.6866164376239112e-07,0.0,3.541001039053526e-07,2.3177191454948343e-07,3.3729897719325663e-07,1.1386508447230881e-07,4.2160853030992484e-07,3.541958504271747e-07,2.3595621012617585e-07,5.480614699848729e-07,2.5280112314618464e-07,6.323558405796348e-07,2.699170353892555e-07,0.0,4.0486096342107203e-07,7.375358679340138e-07,8.430651989854709e-07,6.067555133881797e-07,9.273383199115415e-07,6.952407076710188e-07,1.0116053719144702e-06,4.212669786340939e-07,6.403834600376968e-07,1.1004182738361123e-06,1.1801212762563296e-06,1.252064742551795e-06,0.0
37,0.0,3.996315056653543e-09,0.0,0.0,1.598610177566684e-08,1.9980874288449968e-08,0.0,4.475906623113701e-08,0.0,4.7952416259988695e-08,6.393767737478129e-08,8.392556161140874e-08,4.7948212067439044e-08,9.991839711176453e-08,1.278843280161368e-07,1.3189228287302512e-07,1.5986102042120365e-07,8.881784197001252e-16,0.0,1.598862704454973e-07,2.2382114117647234e-07,8.389613093129356e-08,2.558045695266742e-07,0.0,2.3984203778582014e-07,3.0378392334995397e-07,3.836799358225562e-07,2.397032332623894e-07,3.995684583202319e-07,1.679218488703782e-07,3.837607458478942e-07,3.9975779486667307e-07,3.358260203256691e-07,2.998604546888828e-07,4.477523170010045e-07,6.833939600880967e-07,0.0,4.473990014020046e-07,0.0,8.151626245123111e-07,8.311024775053966e-07,4.438402507744854e-07,5.757624395030803e-07,6.990609762169697e-07,1.757115297706946e-07,8.389026087129992e-07,6.397809952929379e-07,8.8758706429104e-07,0.0
38,0.0,-2.220446049250313e-16,0.0,0.0,0.0,1.8971321846805722e-08,3.035255868866216e-08,3.414837923543246e-08,0.0,4.553272914264994e-08,-8.881784197001252e-16,-8.881784197001252e-16,4.5536623360931117e-08,0.0,9.107013188014434e-08,1.7655045070341657e-07,1.3657250974574708e-07,1.4795102565301477e-07,0.0,2.0489028784709262e-07,2.124461300212488e-07,1.442116399630322e-07,2.731730424088141e-07,0.0,-1.7763568394002505e-15,2.389651436729423e-07,3.6420582905094534e-07,3.869620810448282e-07,8.881784197001252e-16,4.567984888126375e-07,4.552261749779518e-07,1.7081200098800764e-07,5.463647987369313e-07,2.8443372634967545e-07,5.464582253367212e-07,6.825243392682978e-08,3.640689589801127e-07,2.6645352591003757e-15,7.588140933378895e-07,7.589308594901922e-07,6.827226357586369e-07,8.764153189844137e-07,5.460848084837266e-07,8.534470694598895e-07,3.1890910889842417e-07,3.9862957024183743e-07,8.191832252535391e-07,1.7845861588483558e-07,0.0
