N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
5500,1.0,1.5849624530316477,2.0,2.3219280948873626,2.584962309928428,2.8073546835522323,2.999999618460782,3.1699244816160568,3.3219280948873626,3.4594316186372978,3.584961737827575,3.700439432177265,3.807354349401582,3.906889402936769,3.9999988548267735,4.087461124219263,4.169923093514272,4.247925367414668,4.321928094887363,4.392316515687946,4.459431618637297,4.523560526756454,4.584960594871598,4.643856189774724,4.700435711490264,4.754883875119341,4.807350344692082,4.8579764618716474,4.906885829251293,4.954190732059261,4.999997325330792,5.044388344719538,5.087457875815446,5.129279445419481,5.169919653400708,5.20944592063706,5.247920829201645,5.285396291766795,5.321918556386731,5.357547005688817,5.392315510673269,5.426261026775701,5.459431618637298,5.491844762761058,5.523549551486387,5.554580284472866,5.584949140329112,5.61469927238271,5.643856189774724
6000,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.807354540000259,3.0,3.169924640708395,3.3219280948873626,3.4594310175476735,3.584962500721157,3.7004388765220635,3.807353960153813,3.9068905956085187,4.0,4.087462520383917,4.169923559227451,4.247926310462002,4.321928094887363,4.392315618506845,4.4594296939734965,4.523560752673745,4.584962500721156,4.643856189774724,4.700437311775673,4.754884979546983,4.8073517182014465,4.857979430206476,4.906890595608518,4.954191540677995,4.999994870411553,5.044390869498451,5.087457071103576,5.129277007376379,5.1699192268033975,5.209449643829147,5.247924783798022,5.2853982454826856,5.321928094887363,5.3575444359201985,5.39231308745772,5.426255535927552,5.4594226478281165,5.491844086971598,5.523551540039193,5.554578904796403,5.584962500721156,5.614697945153222,5.643856189774724
6500,1.0,1.5849624665727766,2.0,2.3219280948873626,2.584962364148646,2.807354717167318,2.999999726826957,3.1699247624771667,3.3219280948873626,3.4594314478252954,3.58496195426293,3.700439718141093,3.8073542393349684,3.9068897421614497,3.999999180816775,4.0874617147001375,4.169924455488019,4.247926933396847,4.321928094887363,4.392315544617076,4.459429570048739,4.523559804266557,4.584961133733506,4.643856189774724,4.7004397181410935,4.754885110303067,4.807353284697316,4.857979289631191,4.906887179190543,4.954192722963695,4.999998090137136,5.044393572141706,5.087459976162262,5.1292787453251,5.169919536853846,5.209448240210565,5.247926286302393,5.285396444223334,5.32192126555095,5.35754486686282,5.39231195313697,5.426260458607012,5.459425055740095,5.49184456184385,5.523554314249538,5.554580971466606,5.584952943564246,5.614700549059575,5.643856189774724
7000,1.0,1.584962471279802,2.0,2.3219280948873626,2.5849623829389117,2.8073549220576037,3.0,3.1699247952939227,3.3219280948873626,3.4594312064975488,3.584962029726715,3.70043909987257,3.8073549220576033,3.906889859364178,3.9999990578316056,4.0874620754102615,4.1699245300437955,4.247926218146966,4.321928094887363,4.392315980563897,4.459430559403745,4.523560190079496,4.584960615665702,4.643856189774724,4.7004379527515505,4.754885442444243,4.807354922057604,4.8579780812639,4.906887652731959,4.954194100178431,4.999997171337588,5.044392413707268,5.087461072493013,5.129283016944966,5.169920291493287,5.2094502775177425,5.2479239840055705,5.28539662499776,5.321928094887363,5.357547142156525,5.392311648139846,5.426260244583346,5.4594292672430615,5.4918457338749915,5.523557487133127,5.554586904649809,5.584957782680174,5.614705508794169,5.643856189774724
7500,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.807354768176967,2.999999794816696,3.169924770641865,3.3219280948873626,3.4594313877342304,3.584962500721157,3.7004395641783265,3.8073544089624627,3.9068905956085187,3.9999993842310486,4.08746230290725,4.169924077870971,4.247926615407198,4.321928094887363,4.3923167307462325,4.459431105268138,4.523561417905045,4.5849606540707155,4.643856189774724,4.700437563906903,4.754885885266126,4.807353689861712,4.857978455192485,4.906890595608518,4.954195565703146,4.999996923342121,5.044391351227012,5.087459249581794,5.129279813088809,5.169921310108048,5.209449695526891,5.247923206503882,5.28539806666376,5.321922965298915,5.357550540407177,5.392311881344794,5.426258985708765,5.459425464223727,5.491847321690759,5.523560829649269,5.554581924574919,5.5849569666649765,5.614708077781016,5.643856189774724
8000,1.0,1.5849624781781069,2.0,2.3219280948873626,2.5849624105602276,2.80735485441718,3.0,3.16992491124756,3.3219280948873626,3.459431348188298,3.5849621399872387,3.7004392673551894,3.807354381091976,3.9068900321730657,4.0,4.087462052177704,4.169924099832856,4.247926639620148,4.321928094887363,4.392317197178977,4.459430355963059,4.523561098920785,4.584961058506294,4.643856189774724,4.700438094431875,4.7548857897471075,4.80735311778569,4.857979867034262,4.9068883404565,4.954195657399785,5.0,5.044391121880155,5.0874601377720206,5.12927963492116,5.169922478825827,5.20945075302764,5.247923455521804,5.285400305093126,5.321928094887363,5.357549978442691,5.392312463922097,5.42626383197361,5.459428368777296,5.491849147341142,5.523560059513698,5.554584686066959,5.5849567260822415,5.614704574302873,5.643856189774724
8500,1.0,1.5849624807538414,2.0,2.3219280948873626,2.5849624208424995,2.807354822228859,2.9999998402552146,3.169924801769159,3.3219280948873626,3.459431378973117,3.584962181281678,3.7004394984144446,3.807354682534334,3.9068900963081137,3.9999995209158854,4.08746284125034,4.169924442554642,4.247926674947725,4.321928094887363,4.392316623709943,4.459430500686569,4.523560657977565,4.584961702497801,4.643856189774724,4.700439238492708,4.7548864031849325,4.8073530048186335,4.8579802170730915,4.906888599580456,4.95419481389367,4.999997603074883,5.044391463078972,5.087462841250341,5.129281517866732,5.169923724884641,5.209450668135182,5.247924396706518,5.285401479026356,5.321924101264186,5.357548372557179,5.392313271038323,5.42626069878798,5.459428746381479,5.491851096772627,5.523558358126126,5.554586052517391,5.584960746277784,5.614703874348122,5.643856189774724
9000,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.807354832992457,3.0,3.1699250014423126,3.3219280948873626,3.4594314583793855,3.584962500721157,3.700439397601524,3.80735470824579,3.9068905956085187,3.999999430046329,4.0874622179327575,4.169925001442312,4.247926818632369,4.321928094887363,4.392316460874968,4.459431262653513,4.523560958970296,4.584962500721156,4.643856189774724,4.700438934976692,4.754886059948605,4.807353212449396,4.8579793036409065,4.906890595608518,4.954194440987282,4.999998291150888,5.044392194694654,5.08746070281419,5.129281682350977,5.169925001442313,5.2094511230130855,5.247925801933206,5.285399812496829,5.321928094887363,5.357548264155837,5.392314218922603,5.426261283729327,5.459427343347678,5.491853096329675,5.5235576791825975,5.5545839360043425,5.5849573711327105,5.614705139029526,5.643856189774724
9500,1.0,1.5849624847350545,2.0,2.3219280948873626,2.5849624367834796,2.807354773389876,2.9999998721156715,3.1699248415812913,3.3219280948873626,3.4594313948161557,3.584962244916586,3.700439478299054,3.807354538377669,3.906890196040059,3.9999996162392546,4.087462505424318,4.169924553689995,4.247927513443584,4.321928094887363,4.392316591676282,4.459431042874859,4.523561106216899,4.584961860940161,4.643856189774724,4.70043843956661,4.75488676633776,4.807353643752097,4.857979364315684,4.906888996492674,4.954194408306914,4.9999991040547425,5.044393191382527,5.087460603744501,5.129280619533107,5.169923977360859,5.209451350105762,5.247927513443585,5.285399276798072,5.321924897776877,5.357549221471609,5.392315250724767,5.4262637943218275,5.459430338175219,5.491851499734554,5.5235577355739895,5.554586887865472,5.584961092014599,5.614707779297098,5.643856189774724
10000,1.0,1.5849624862946865,2.0,2.3219280948873626,2.584962443009506,2.807354835493015,3.0,3.1699248355350065,3.3219280948873626,3.4594315465241747,3.5849622699207084,3.7004395017873017,3.807354633576268,3.9068902348746004,4.0,4.087462466262076,4.169924424325744,4.247926950923686,4.321928094887363,4.392316932474811,4.459430752962386,4.523561306562639,4.584961577149814,4.643856189774724,4.700438563753851,4.754886276158371,4.807354230025076,4.857980128961628,4.906889153393657,4.954194622151623,4.99999815334956,5.0443938887653905,5.08746197638237,5.129281212673053,5.169923384544972,5.209451419092496,5.24792612965467,5.285399564920927,5.321928094887363,5.357550935847192,5.392316327570786,5.426261464806543,5.459428850505855,5.491850573713189,5.523558321673717,5.554585992756141,5.584958809386891,5.61470854746017,5.643856189774724
10500,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.8073549220576037,2.9999998953146427,3.1699248836600673,3.3219280948873626,3.4594314223460176,3.584962500721157,3.700439482561635,3.8073549220576033,3.9068905956085187,3.999999686023644,4.087462409354649,4.1699245304478705,4.247926963758146,4.321928094887363,4.392317422778759,4.459430990724385,4.523561092375246,4.584961558552762,4.643856189774724,4.700439142042273,4.754887030764951,4.807354922057604,4.857980642094545,4.906890595608518,4.954195014370251,4.999999267760081,5.044393060124902,5.08746174128534,5.129283016944966,5.169923116386857,5.209451846677806,5.247925472984881,5.285400453472707,5.321925477751919,5.3575510372911985,5.39231742277876,5.426262924275886,5.459428686328104,5.491850153453117,5.5235592884412785,5.554585371880891,5.584959672058744,5.614706640259052,5.643856189774724
11000,1.0,1.5849624887976954,2.0,2.3219280948873626,2.584962453031648,2.807354850521174,3.0,3.1699249179932574,3.3219280948873626,3.4594316186372978,3.584962309928428,3.7004395870227484,3.8073546835522323,3.906890297576163,3.9999996184607816,4.087462293187187,4.169924810753593,4.247927406080365,4.321928094887363,4.392317017233546,4.459431618637297,4.523561348181444,4.584961737827575,4.643856189774724,4.700439432177264,4.754886453089395,4.807354349401582,4.857979922405863,4.906889402936768,4.954195534891613,4.9999988548267735,5.044392677143591,5.087461124219263,5.129281527234003,5.169923093514272,5.209451661399523,5.247925367414668,5.285401778174672,5.321928094887363,5.3575499310656935,5.392316515687947,5.426263084100105,5.459431618637298,5.491850116004276,5.523560526756457,5.554588315835856,5.584960594871597,5.614706267290786,5.643856189774724
11500,1.0,1.584962489812625,2.0,2.3219280948873626,2.584962457083237,2.8073548893263185,2.999999912729221,3.1699249250693113,3.3219280948873626,3.459431455009327,3.584962326199828,3.7004394999451624,3.8073546602604336,3.906890322847788,3.9999997381269212,4.087462448543189,4.169924826829879,4.247927131733464,4.321928094887363,4.392316855436404,4.459431094860727,4.523561956057013,4.58496206456945,4.643856189774724,4.700438932931516,4.754887229260277,4.807354049045943,4.857979860508501,4.906889505039586,4.954196146616441,4.9999986912413865,5.044392635797729,5.0874617073213955,5.1292813803800685,5.16992325622839,5.209452219435308,5.247925680225036,5.2854012908296255,5.321925913116824,5.35754971382536,5.39231593805569,5.4262622678438985,5.459429175903648,5.491850368720823,5.523561956057012,5.554586232261682,5.584959445533254,5.614707060824136,5.643856189774724
12000,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.8073548719681996,3.0,3.1699249112813837,3.3219280948873626,3.459431568531191,3.584962500721157,3.7004396580471566,3.807354801866396,3.9068905956085187,4.0,4.087462690915303,4.169924640708396,4.247927072583316,4.321928094887363,4.392316881813131,4.459431017547672,4.523561444946263,4.584962500721156,4.643856189774724,4.700438876522063,4.754886600554012,4.8073539601538124,4.857980303509414,4.906890595608518,4.95419588989269,5.0,5.044392856684216,5.087462520383918,5.1292822650188175,5.16992355922745,5.209451863363482,5.247926310462006,5.28540059515303,5.321928094887363,5.357550180450854,5.392315618506845,5.426264154195951,5.459429693973499,5.491850841177656,5.523560752673746,5.554586448319221,5.584962500721156,5.614708740860373,5.643856189774724
12500,1.0,1.5849624914876619,2.0,2.3219280948873626,2.584962463790133,2.8073548758876687,2.9999999261340133,3.169924964502423,3.3219280948873626,3.459431489382158,3.584962352973419,3.7004395242376993,3.807354811229063,3.9068903648080715,3.9999997784492893,4.087462564304566,4.169924632132046,4.247927356415534,4.321928094887363,4.392317053557089,4.45943128636436,4.523561346678791,4.584962131233513,4.643856189774724,4.700439163939186,4.754887382051137,4.807354035760124,4.857980633873983,4.9068896720371775,4.954195535145247,4.999998891773478,5.04439327870666,5.087461622136085,5.129282324912437,5.169923967869352,5.209452506363657,5.2479271807448375,5.285400464497584,5.321926248236922,5.357551172937773,5.392315501749926,5.426262953401162,5.459430880685406,5.491851479432333,5.523560071367537,5.554588435704167,5.5849599159614565,5.614708829512302,5.643856189774724
13000,1.0,1.5849624921847179,2.0,2.3219280948873626,2.584962466572777,2.8073548466499156,3.0,3.1699249160779295,3.3219280948873626,3.459431541793589,3.584962364148646,3.700439718141093,3.807354717167318,3.9068903821647156,3.999999726826957,4.087462585104634,4.169924762477168,4.247927257416062,4.321928094887363,4.392316895220701,4.459431447825297,4.5235615720353985,4.584961954262932,4.643856189774724,4.7004397181410935,4.754886725347456,4.80735423933497,4.857980278287168,4.906889742161449,4.95419537157102,4.999999180816775,5.044393854525069,5.087461714700138,5.129281736610166,5.16992445548802,5.209452034285496,5.247926933396847,5.2854007766473865,5.321928094887363,5.357551518464674,5.392315544617077,5.4262630224261565,5.459429570048737,5.491852241896656,5.523559804266555,5.5545865804014705,5.584961133733505,5.614707668326308,5.643856189774724
13500,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.8073548745602976,2.999999936671822,3.1699250014423126,3.3219280948873626,3.459431523656755,3.584962500721157,3.7004395519087248,3.8073547637606047,3.9068905956085187,3.999999809977921,4.0874627225481,4.169925001442312,4.247927157213763,4.321928094887363,4.392317208966946,4.4594311752743225,4.523561868935584,4.584961930767485,4.643856189774724,4.70043924334381,4.754887502163469,4.8073545422760064,4.857980163924561,4.906890595608518,4.954195360487461,4.999999556439785,5.0443937633746705,5.087462588125045,5.1292820270752815,5.169925001442313,5.209452731924474,5.247926405692423,5.285401435697846,5.32192651168235,5.357550699086359,5.392315713170553,5.426264429832176,5.459430477940901,5.491853096329675,5.523559866329342,5.554587285271301,5.584960791872044,5.614707469248614,5.643856189774724
14000,1.0,1.584962493360292,2.0,2.3219280948873626,2.5849624712798023,2.8073549220576037,3.0,3.169924927833669,3.3219280948873626,3.459431530298511,3.5849623829389117,3.7004396739653873,3.8073549220576033,3.9068904116131886,4.0,4.0874625762592105,4.169924795293922,4.247927336732339,4.321928094887363,4.392317062044842,4.459431206497547,4.523561543770034,4.584962029726715,4.643856189774724,4.700439099872569,4.754886832324718,4.807354922057604,4.85798042815192,4.906889859364177,4.954195471128279,4.999999057831605,5.044393383587182,5.087462075410262,5.129283016944966,5.169924530043795,5.209452180811562,5.247926218146966,5.2854020788857845,5.321928094887363,5.357550466343412,5.392315980563897,5.426263098270348,5.459430559403745,5.491852360873278,5.523560190079499,5.554587945557288,5.584960615665702,5.614708039843294,5.643856189774724
14500,1.0,1.5849624938595064,2.0,2.3219280948873626,2.5849624732726637,2.807354880887705,2.999999945105539,3.1699249184150196,3.3219280948873626,3.4594315568909635,3.584962390942327,3.7004395809144,3.807354784802517,3.9068904240436018,3.9999998353468906,4.08746278633694,4.169924726957372,4.247927348809392,4.321928094887363,4.392317045387987,4.459431481457893,4.523561510070233,4.584962226349735,4.643856189774724,4.700439223977278,4.754886931278798,4.807354592539277,4.85798099512757,4.9068899095853435,4.95419567888269,4.999999615950573,5.044393227466798,5.087461853195251,5.1292821595144655,5.16992423256614,5.209452912447381,5.247926305598506,5.285401367547705,5.321926722525414,5.3575507073483175,5.3923163254441056,5.426263705448133,5.459429971651401,5.491851896202548,5.523560721668875,5.55458695777438,5.584961897436496,5.614709225969544,5.643856189774724
15000,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.8073549028195326,3.0,3.169924943730662,3.3219280948873626,3.4594315288636186,3.584962500721157,3.700439647595223,3.807354768176967,3.9068905956085187,3.9999997948166954,4.087462629678563,4.169924770641864,4.2479272249109705,4.321928094887363,4.392317134297424,4.459431387734229,4.523561712483014,4.584962500721156,4.643856189774724,4.7004395641783265,4.7548869250468995,4.807354408962462,4.857980501569707,4.906890595608518,4.954195963962931,4.9999993842310495,5.044393253683542,5.087462302907251,5.129282055041175,5.169924077870971,5.209452307816863,5.2479266154072,5.285401064475007,5.321928094887363,5.357551330925997,5.392316730746231,5.426263946271567,5.45943110526814,5.491851654114811,5.523561417905044,5.554587954658111,5.5849606540707155,5.614709017649154,5.643856189774724
15500,1.0,1.5849624947160528,2.0,2.3219280948873626,2.5849624767022923,2.8073548920346707,2.9999999519602056,3.169924959412012,3.3219280948873626,3.4594315886182363,3.5849624046333015,3.700439610063176,3.8073548500134042,3.9068904455002977,3.999999855855814,4.087462685090778,4.169924905391638,4.247927333251723,4.321928094887363,4.392317308725938,4.45943125832332,4.523561829900996,4.584962260439485,4.643856189774724,4.7004394540244325,4.754887352113309,4.807354345530412,4.8579803646187525,4.906889994981838,4.954196310386876,4.999999279526922,5.044393428593172,5.087462480750235,5.129282566329527,5.169924040563576,5.2094530591708725,5.2479271048416045,5.2854010960525155,5.321926893892199,5.357551770610206,5.392317182775832,5.426263373646699,5.459430466177528,5.491851595247013,5.523561691599159,5.5545877401115185,5.584961971828208,5.614708259380711,5.643856189774724
16000,1.0,1.5849624950857462,2.0,2.3219280948873626,2.5849624781781064,2.8073548938782054,3.0,3.16992496198951,3.3219280948873626,3.459431534102622,3.584962410560228,3.700439633595848,3.80735485441718,3.9068904547056476,4.0,4.087462722931369,4.16992491124756,4.24792741766954,4.321928094887363,4.392317315665792,4.459431348188297,4.523561617876015,4.584962139987239,4.643856189774724,4.70043926735519,4.754887006185324,4.807354381091975,4.85798052161495,4.906890032173065,4.954196006214082,5.0,5.044393724682331,5.087462052177705,5.129282594500328,5.169924099832855,5.209452418958728,5.247927310708137,5.2854014020338695,5.321928094887363,5.357551131493055,5.392317197178977,5.426264315451078,5.459430355963061,5.491851687300559,5.523561098920785,5.554587330306527,5.584961058506293,5.614708158986505,5.643856189774724
16500,1.0,1.5849625007211563,2.0,2.3219280948873626,2.584962500721156,2.807354871538496,2.999999957606757,3.1699249537528043,3.3219280948873626,3.4594316186372978,3.584962500721157,3.700439638664999,3.8073547948727335,3.9068905956085187,3.9999998728408173,4.087462655768653,4.169924810649585,4.247927280294868,4.321928094887363,4.392317184273387,4.459431618637297,4.523561622243917,4.584962119181938,4.643856189774724,4.700439294157229,4.754887311474749,4.807354498227871,4.857980920898897,4.906890595608518,4.954195823012197,4.9999993639984694,5.044394119358453,5.087462205531379,5.129282222151798,5.169924238548731,5.209453180034736,5.247926877827285,5.285401932898421,5.321927035056035,5.357550907803435,5.392316850122739,5.426263768680436,5.459431618637298,5.491851903657923,5.523560768614016,5.554588502222683,5.5849613555479305,5.614708603535939,5.643856189774724
