N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
11000,-1.000140049753062,-1.585182900875501,-2.000401993139283,-2.322725665158891,-2.5853975538985234,-2.8078841856468695,-3.0005010104521093,-3.1715135758472397,-3.323077136766602,-3.4610222997363587,-3.586296766933631,-3.7027619226613524,-3.8091640205816586,-3.9085448849838595,-4.002029415940903,-4.08897868878125,-4.171961023828632,-4.2504685752839695,-4.323251337676684,-4.394333453774909,-4.462134577733457,-4.5253456488984405,-4.5887741853741675,-4.646178013684791,-4.703631473058616,-4.758041435918214,-4.810575989370088,-4.8600567212695065,-4.907989416528397,-4.954975654973865,-5.001997909045623,-5.044950855665411,-5.089007191685522,-5.1291131352065555,-5.16956243319122,-5.209118797864154,-5.247611860305302,-5.2831889273329145,-5.32099590554455,-5.354834543401306,-5.388653171400679,-5.4242671729468155,-5.456088846764585,-5.48889069999559,-5.516229272849656,-5.546185457143049,-5.573017448914991,-5.599899910008174,-5.627711663795008
11500,-1.0001412385360307,-1.5852155405412913,-2.0002962652400855,-2.3225614867581017,-2.5854386610796483,-2.807765270209826,-3.0008370916950273,-3.1709836715303323,-3.3235729640515888,-3.46087236579912,-3.586240209736469,-3.702085979557828,-3.8095761087904862,-3.9087395988741083,-4.002433773003124,-4.0891507818687245,-4.171934040622924,-4.248970888189521,-4.323977573024515,-4.393588761614705,-4.461429986593732,-4.526227115535614,-4.587294657032258,-4.646537511782554,-4.702547294561701,-4.757942903341374,-4.80901304126779,-4.859469554665518,-4.908252070590889,-4.955591395710875,-5.003208567587635,-5.046594580130283,-5.091024864941734,-5.131149485535247,-5.171043164881323,-5.210715362407691,-5.249841351360287,-5.286204730664392,-5.322716142860452,-5.357512853373217,-5.3936615380113455,-5.42327316286692,-5.45214211310075,-5.487232425528573,-5.516769726936774,-5.548830065965771,-5.575134348168239,-5.604392170580266,-5.62832328351739
12000,-1.0001263516242502,-1.5852699510049884,-2.0000927648287776,-2.3223600124512958,-2.585324232404587,-2.808144232594705,-3.0006231769739204,-3.170776855230846,-3.323162273002139,-3.460680467227861,-3.585961987456607,-3.701902815811429,-3.808572769930732,-3.908442405592791,-4.001375955254406,-4.09005632435551,-4.171840438225105,-4.249312381059727,-4.322986423439253,-4.393940582658179,-4.46134015844583,-4.52665923270342,-4.586478201192036,-4.646796851275022,-4.703104620186152,-4.757807975992302,-4.808757615336586,-4.861006393645255,-4.90927378889399,-4.955271299818798,-5.000458141213773,-5.046679838175603,-5.089240184628977,-5.131492972715409,-5.170268019153095,-5.2109672771622115,-5.246575516013544,-5.28650782800266,-5.321860194941125,-5.359043770890095,-5.391052097953458,-5.424528894071893,-5.456449441171279,-5.4896484743676215,-5.521298000756251,-5.547388708176312,-5.575425309680098,-5.60335024080557,-5.632157116184583
12500,-1.0001354999518457,-1.5851304474765953,-2.000471200061008,-2.32225222977965,-2.5855336270231226,-2.808078271526087,-3.0007135340873647,-3.170719037400458,-3.323084233477931,-3.4605244827255754,-3.58658709807835,-3.7020525686979107,-3.809134499539804,-3.908752607166097,-4.0022891991167695,-4.089673247679106,-4.170397114199261,-4.249649821789344,-4.323047173014228,-4.393664472688673,-4.461009981462877,-4.524539239474976,-4.586991839613345,-4.6460354890416,-4.7020097538304215,-4.756178472840488,-4.810422108876467,-4.85977605028572,-4.909106365732385,-4.956524433134699,-5.000108825796846,-5.046461380318724,-5.089118882839711,-5.131158740106868,-5.171183652543147,-5.211267613560958,-5.246142648023395,-5.284695670466877,-5.322662870180211,-5.3563280795434745,-5.391577168481502,-5.424639442447644,-5.456118663993413,-5.485693492230654,-5.518538778236619,-5.5485760244844995,-5.580679897819497,-5.605599319314027,-5.6327705808872714
13000,-1.0001303278789941,-1.5851955430739413,-2.0002602585038947,-2.322246043196969,-2.5855163194694595,-2.8078966150940334,-3.000885669416067,-3.170421938417211,-3.323083981651945,-3.46029566381547,-3.586129448271647,-3.701880150512898,-3.808629126732234,-3.908593285730874,-4.00249100621102,-4.089560386696674,-4.171326140317161,-4.249803148357455,-4.323777891308132,-4.394100083211241,-4.461713858412373,-4.524847805213579,-4.587339680965757,-4.645521679514244,-4.7022099167720315,-4.75587999178726,-4.809266983009592,-4.861460736006447,-4.9086188635559,-4.957012172999567,-5.001846150018767,-5.045867829575844,-5.090223650683172,-5.130471195816843,-5.171404969795849,-5.209675352596975,-5.2481319335887235,-5.2854646239831915,-5.322119685541789,-5.356336195101373,-5.39007483612705,-5.425013289667443,-5.458814015761918,-5.488348571905348,-5.51920184794113,-5.550104787445994,-5.579602603949513,-5.608868788071579,-5.634442223796288
13500,-1.000113055719877,-1.5852170127912493,-2.0004536872601624,-2.32240248108424,-2.5854643568789273,-2.8080298152281604,-3.0004152636165387,-3.1705935592059036,-3.3227849216028997,-3.460314875116542,-3.58586157293103,-3.701517042517885,-3.8088637586565666,-3.9082771953085365,-4.00154157129642,-4.0893203228077715,-4.1710440801035595,-4.249889710388237,-4.324129465088205,-4.393873018977874,-4.461427210501899,-4.525391111098625,-4.585872205811167,-4.645326291090981,-4.70265141950321,-4.757722318712029,-4.808622530245172,-4.859252681805718,-4.9078853734811805,-4.955516360533458,-5.001304929700214,-5.046816905017256,-5.091035863560952,-5.131271621076773,-5.170440739294061,-5.211102822777071,-5.248601174843616,-5.284819831240912,-5.321461384710904,-5.359101756703546,-5.39225873028765,-5.425417968828573,-5.459873460698159,-5.4915391231271,-5.520509773182138,-5.551223276340124,-5.5793121564633275,-5.6099457923196585,-5.637870402618737
14000,-1.0000987709796338,-1.5852121210319141,-2.000194716678469,-2.3225001080841587,-2.585441769408963,-2.8079671377881765,-3.0004768728435502,-3.170761412579024,-3.3231787837358433,-3.4601895159772686,-3.586237895937866,-3.701630192470481,-3.8086063332531848,-3.9082681927720353,-4.002202439853868,-4.089077609002719,-4.171631512947374,-4.250268925420509,-4.324126606144265,-4.393963502544764,-4.46063590221375,-4.524867423757461,-4.586313159218256,-4.645589592015763,-4.701938701617227,-4.757108168794788,-4.810119637130279,-4.860080316369343,-4.9075623326577285,-4.955494200371669,-5.001383563677041,-5.0458767727186205,-5.089292503646908,-5.130779178338812,-5.172143300987603,-5.2098665354976985,-5.248225528511662,-5.285833884099201,-5.322752365352441,-5.358184129361756,-5.39347306312171,-5.42493298782754,-5.457453813314222,-5.489357074719493,-5.52114278351527,-5.551863501123349,-5.580215497824047,-5.6093487929249894,-5.637390075069574
14500,-1.0000753782692526,-1.585133795432763,-2.0002074289805822,-2.3222616280961734,-2.5853630622595842,-2.8079902671107715,-3.000373102476816,-3.170559767486794,-3.3227068972734255,-3.460335637747133,-3.586047847296818,-3.7016911032299915,-3.808670147219111,-3.9085210687415284,-4.001826326101306,-4.088770008238999,-4.171464688269326,-4.2498446715905125,-4.323619731438703,-4.393692485372856,-4.4609439979678145,-4.525670678469548,-4.586307171168843,-4.64595012169326,-4.701361344693186,-4.756504706501946,-4.809923731457659,-4.859286253649246,-4.909871163889876,-4.956290867235941,-5.00258667508679,-5.045473647836318,-5.089070424918251,-5.131419846607047,-5.171841019973313,-5.211362999236704,-5.24899877938729,-5.286612927393263,-5.322076828491361,-5.357311100637905,-5.3924400874345935,-5.425028958481388,-5.457333059538699,-5.491353331372272,-5.52002485340805,-5.55019483667615,-5.579245729371225,-5.610149851687556,-5.638668422174868
15000,-1.0000955610973628,-1.585116993102759,-2.0001530440355912,-2.32231422082453,-2.585429074458619,-2.8080928211645557,-3.0006438436731964,-3.1702304813347113,-3.3230876368707767,-3.4605038727242046,-3.5859477582511317,-3.7018005507578793,-3.80830508385298,-3.9081892484013,-4.00139418340896,-4.089117071563534,-4.171547067929274,-4.248765490035396,-4.324898948126085,-4.394006756038408,-4.4611886806979895,-4.525478629724975,-4.5871080463362315,-4.646084218892003,-4.702211456341356,-4.756977255160643,-4.807739146246785,-4.859878511337495,-4.909807568290805,-4.955433085830886,-5.002077122160035,-5.046750385662954,-5.088851361513535,-5.130746371718607,-5.170859382946819,-5.212931272360905,-5.249815661361126,-5.286694045856718,-5.322867224342358,-5.357390478884399,-5.392010074160544,-5.425045422329039,-5.459528494859327,-5.490023915175228,-5.52201195751566,-5.553064699754322,-5.58345224957873,-5.609314947046259,-5.639824627209473
15500,-1.0000893887340347,-1.5850909963156856,-2.0003643566968745,-2.3222695245574583,-2.5855064235725758,-2.8081428038392784,-3.000791856653765,-3.170302955337535,-3.3226804936467405,-3.4603582215656967,-3.586202983457403,-3.7013179863190997,-3.808861279583822,-3.9086458892082097,-4.001863894059426,-4.089110225255024,-4.171908598704525,-4.249750070290194,-4.323442092389373,-4.394415451518351,-4.46053668480674,-4.526196887866629,-4.587273843163841,-4.644530523014201,-4.702832234408993,-4.756903044604923,-4.809484609968964,-4.8603158560345525,-4.907367092877778,-4.95584499033728,-5.002543753935318,-5.0472959216899556,-5.089565284441105,-5.129890884913982,-5.171241260927465,-5.210950482893468,-5.248746563595381,-5.285702704415136,-5.321775323354449,-5.3579246866254895,-5.391984081841938,-5.426524435399707,-5.4599507089711965,-5.491410148290188,-5.520870265827735,-5.5526958002611915,-5.582295972769848,-5.611899442031637,-5.641747826365273
16000,-1.0000872064539914,-1.5851524225505969,-2.000364183017724,-2.322329701198057,-2.5855168812424822,-2.8078439511865683,-3.000556790376254,-3.1706039450736165,-3.322574165304995,-3.459909109922598,-3.5855371431567984,-3.7020299072057035,-3.8080810360969357,-3.908408919135234,-4.0010778862959215,-4.089034118635515,-4.170811416415049,-4.249360206677919,-4.3234919535555525,-4.393705519538576,-4.461430185642631,-4.525534804812975,-4.587625887429415,-4.645636684556007,-4.7021675638509635,-4.756505303177459,-4.808373636051239,-4.860645250587542,-4.908448161757733,-4.953853597564164,-5.001990124796111,-5.044690361065924,-5.089662200111951,-5.13195223890549,-5.1703074093180525,-5.211581783470961,-5.248174161061531,-5.285915864361174,-5.32301700655756,-5.358909622209877,-5.3930802496989845,-5.427063215987395,-5.459069465453568,-5.493210061862036,-5.522155534187905,-5.555159740226566,-5.582665468702547,-5.610112812086806,-5.642982422381258
16500,-1.0000792926227953,-1.5851502967401838,-2.0002888665357523,-2.322253695922654,-2.585409155979146,-2.8078252950437084,-3.0005352461482957,-3.1704135042666133,-3.3224617114070396,-3.460484920222942,-3.5861015252168342,-3.70154908618285,-3.8087169060853485,-3.907893056702411,-4.001295140235984,-4.088966470702122,-4.1717254583403305,-4.24953131894079,-4.323462386240072,-4.39336077936631,-4.461581688536435,-4.525311895562754,-4.585880981322959,-4.646263630354341,-4.701505337462512,-4.756897938563605,-4.809009783644571,-4.860422227678723,-4.9095644357312,-4.956370021602362,-5.001191413971025,-5.0444500279714,-5.088842697704503,-5.130909456829779,-5.171918713228624,-5.209420869557085,-5.248602214984544,-5.285645972233542,-5.322759329123532,-5.358816293638114,-5.39141965246765,-5.42613545012994,-5.462039480225928,-5.491928996136739,-5.521783290758808,-5.551296831370793,-5.584365321664991,-5.61268374570643,-5.642542205736136
17000,-1.0000764363892078,-1.5851461511192604,-2.0001536444345036,-2.322230089882467,-2.585480670257247,-2.8076678578332177,-3.0007890766282364,-3.17039166997158,-3.3228645297478825,-3.460283872546921,-3.5859007001949026,-3.7018325537040124,-3.8085842367094975,-3.9079689134383715,-4.001383496767059,-4.088896451645876,-4.17107021836995,-4.248693097786907,-4.322285550871385,-4.393752258483937,-4.460734714706915,-4.525741706734025,-4.586740171632631,-4.645490113453581,-4.701587976696021,-4.7569387664864395,-4.808689926444275,-4.859941524066007,-4.909585814522118,-4.955302242972011,-5.0022282871468455,-5.046099254173878,-5.088728567821893,-5.131775421726118,-5.171918319643551,-5.211963433889852,-5.249645152925802,-5.285812912096881,-5.323406446012738,-5.358023967313217,-5.393767587826246,-5.428191796446445,-5.460307214873938,-5.491539376253933,-5.52377289872079,-5.551950969792539,-5.583454664944011,-5.613150944441037,-5.64221550942639
17500,-1.0000918262529832,-1.5851081467714303,-2.0002166299459176,-2.322279441857098,-2.5852204760813455,-2.807939165456377,-3.0009329440106396,-3.170804620505284,-3.3225760210760464,-3.4601468972135097,-3.585609070251404,-3.701353369118271,-3.8086510306735426,-3.9076805948761644,-4.001042838207355,-4.088879305184134,-4.171559465950001,-4.248864664916747,-4.323656889507411,-4.39426807699026,-4.4600004312753025,-4.525729772739007,-4.586906815090909,-4.6456570849640455,-4.7025729884119585,-4.756202663986364,-4.809749824710857,-4.858824463868951,-4.909395993992076,-4.95606265618315,-5.001911400809621,-5.045500128978875,-5.088711943312065,-5.129791727330728,-5.172600267724374,-5.209809557899168,-5.2486250013040205,-5.286246380865908,-5.3232141584683665,-5.3587035698291965,-5.392019431197686,-5.428306772780931,-5.458221419111321,-5.491123503660527,-5.522885759112375,-5.554406981566203,-5.583228423299855,-5.613085436431408,-5.643679530726506
18000,-1.000084034283064,-1.5851567557796171,-2.0002555209684356,-2.3220603676497924,-2.5852964900334654,-2.8080099885782905,-3.000412054363323,-3.1702517610632355,-3.322495439671942,-3.4604810201074314,-3.5860568924246254,-3.701780243329187,-3.8079051720461043,-3.9080054979724363,-4.001323193999876,-4.088277065490782,-4.171131305796989,-4.248967946965747,-4.324145294316112,-4.394276067651704,-4.461378040128616,-4.524450303624163,-4.586924780094056,-4.643920329094476,-4.702362346222747,-4.757108827610403,-4.80967790278052,-4.859908963354177,-4.909108429264939,-4.955599589525132,-5.001252156015015,-5.04608949445166,-5.088438434080041,-5.129429719438617,-5.171332033894374,-5.209334290829885,-5.248724719542782,-5.286633708957021,-5.32270443762263,-5.357033150736397,-5.392031420960106,-5.42726945197858,-5.458233442012452,-5.492482012012916,-5.523759660841618,-5.555204823041733,-5.583368973104277,-5.615342645872526,-5.640722946083642
18500,-1.0000937726252053,-1.5850935169461486,-2.000294549223552,-2.322253879125296,-2.5850602808049534,-2.807998859375869,-3.0005444295902395,-3.170507012881543,-3.3224838353441712,-3.459793580112092,-3.5859048730994045,-3.701083316590623,-3.8084452270302838,-3.9077005630721806,-4.001125613115391,-4.08896881303076,-4.1712393885026415,-4.249089208322006,-4.3227686109206465,-4.394023263141723,-4.461506460204041,-4.524631270327512,-4.586450184698035,-4.646133209617064,-4.7022470401098575,-4.756493317663915,-4.809761179813961,-4.859938958036363,-4.9078935302668665,-4.956480462395792,-5.00186672703832,-5.045564682385967,-5.0884682196837785,-5.130263975574857,-5.171741012828141,-5.210988137965621,-5.249850711651543,-5.28680286667446,-5.322298729622033,-5.3589020924310296,-5.393295992482229,-5.426182669827423,-5.459146226484248,-5.492312494487959,-5.5229446900892745,-5.555859426369534,-5.5845960704301065,-5.614038466178664,-5.642617993863648
19000,-1.0000802424634279,-1.585126375132524,-2.0002734657546606,-2.322201739240777,-2.5853725622182924,-2.807801136636853,-3.0006038733861415,-3.1702296022182757,-3.322731559669857,-3.460267984949831,-3.5859125268391407,-3.70133696315568,-3.8082218765790676,-3.908261338907237,-4.000933339411772,-4.087654134457902,-4.170794394337118,-4.249273986159783,-4.323077484239755,-4.393165150466319,-4.460560619604377,-4.525876573352494,-4.586824459772201,-4.645800760443806,-4.70248438058585,-4.75651322927921,-4.809189046939161,-4.859915871596476,-4.908970504388035,-4.9554826318087315,-5.002398290638729,-5.0456984050393165,-5.0894140914120145,-5.130081588928979,-5.171476785301506,-5.210077476935755,-5.248771098502434,-5.28646322995462,-5.3226198415632435,-5.35810870175725,-5.392177396211621,-5.427594952849743,-5.460651376241485,-5.4911264698246365,-5.524774737013497,-5.55540220092978,-5.583505183381289,-5.612721078751856,-5.642986850588662
19500,-1.0000730619248337,-1.5851464741017833,-2.000213451515831,-2.3222425015799235,-2.5853682880075306,-2.807844531936881,-3.0005331332400975,-3.17051006369529,-3.3226141147556754,-3.4602170435495885,-3.585623369194224,-3.700870882749938,-3.807825326988017,-3.908277753301258,-4.001161865233188,-4.088552805150874,-4.171153389702973,-4.249528636003617,-4.323536885258991,-4.394021611790462,-4.460655485217476,-4.524878808655607,-4.586742448485199,-4.6461054392029855,-4.7018587982995115,-4.756904277582063,-4.808823441017594,-4.8605014235458865,-4.908418703759121,-4.955821573915579,-5.0013445142677755,-5.0463463026093525,-5.089501767769842,-5.1304020500244905,-5.1716569528419205,-5.211610254178447,-5.248735446071573,-5.286348245770832,-5.323807665203819,-5.360409724746942,-5.393420006697627,-5.427703221700028,-5.4586329700799485,-5.491402533196043,-5.5239574663007955,-5.554017980327676,-5.583591436581684,-5.614050185454123,-5.642944386698503
