N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
13500,6.581199076616251e-05,-2.5307356439306476e-05,-0.000214721622589128,-0.0009748209940964258,-0.0019351109158977481,-0.0028179993325667544,-0.004779953481490648,-0.00592979282692413,-0.007423415161221506,-0.009454448470648023,-0.011720442444877936,-0.013875296145179924,-0.015737362333631162,-0.018920659362962045,-0.021763272000247594,-0.02449773990696164,-0.029554566726724227,-0.0316620837859584,-0.03519122349826713,-0.04070399032506876,-0.04425895041608276,-0.049240508082704006,-0.05594182460519809,-0.05989718137064948,-0.06370386309551973,-0.06796124713787759,-0.07681301087375658,-0.08273593350514383,-0.08943456332730543,-0.09514256358930764,-0.10174508189053981,-0.10629537998050595,-0.11099464928267981,-0.12137696084473942,-0.13174633899797247,-0.1371198408069736,-0.14692610530354863,-0.15632402265276815,-0.16459547422053153,-0.16998471642599974,-0.1817475152622121,-0.1906601646259256,-0.1988636781568153,-0.20901979484997923,-0.21850596002007266,-0.22815954905910635,-0.23805180616663515,-0.24800105863380217,-0.258028679720474
14000,4.296749060106464e-05,-1.6007607372885667e-05,-0.0006925879237288577,-0.0007108672304067386,-0.001875327883275189,-0.002794504724188848,-0.004456360716232653,-0.005334553639465754,-0.0063093670170383375,-0.009304418126724964,-0.010484989757470082,-0.013076498207889397,-0.015582390442839513,-0.018163883765858146,-0.01955416293559951,-0.023975570980574804,-0.027244246608765853,-0.02963270809015394,-0.03378287124686349,-0.03895819523688358,-0.04411834791576377,-0.048398639259107507,-0.05299701654869078,-0.05712638723526004,-0.06269618223106563,-0.06655987267825383,-0.07098493184465396,-0.07803497484712804,-0.08681549786447455,-0.09169464591708369,-0.09786085174792357,-0.10420288990036664,-0.11025862362600944,-0.11788147672145666,-0.12360258578831296,-0.1345774598263176,-0.14238191839232872,-0.14988112635802772,-0.1570891334259414,-0.1656452617789323,-0.17298647174668777,-0.18387835293768345,-0.1926444428051796,-0.20159945702326887,-0.2107571355447221,-0.22001786371195292,-0.22956369589916642,-0.2392160127203517,-0.2491637385261018
14500,1.5122239306331053e-06,-0.00015489162536878247,-0.0006298522408580639,-0.0011238653572740011,-0.001935022690346887,-0.0026096620726082866,-0.004477346056482999,-0.005496210171756328,-0.006949321158633029,-0.00863906380055947,-0.010415577377811373,-0.012421661279673429,-0.014831134482228472,-0.016936784306428507,-0.019480216556468914,-0.023652665387831243,-0.026520748736624293,-0.029297921541733222,-0.033480072597274764,-0.03804332079556521,-0.041897780025955435,-0.045033178984589,-0.05108836045638204,-0.054315907476219324,-0.0615855805900658,-0.06531847981769798,-0.06873831691437535,-0.07678745831040416,-0.07915787084973394,-0.08684991819244729,-0.0919846986145636,-0.10131700114940924,-0.10677789250574496,-0.11243539467326959,-0.1197886869704012,-0.1269187523519468,-0.13590182601355932,-0.14313822121285733,-0.15295986115862265,-0.1611573274181053,-0.16901762265800974,-0.17754435315841108,-0.1860048475246358,-0.19465770122964532,-0.20350623081376362,-0.21256701897861327,-0.2217969506999777,-0.23109652976814482,-0.24068464784448904
15000,4.685269063653408e-05,-0.00017191358375646699,-0.0007037984574397568,-0.0009589821747305752,-0.0017117934333707725,-0.0022752088924078108,-0.003761745296718435,-0.005929257733897804,-0.0059042777662384974,-0.007954357112407802,-0.010196213118212475,-0.0117052851753154,-0.014979208387649129,-0.016927167301135936,-0.019573406315858043,-0.02208297209325664,-0.025369318670374053,-0.03035187672411327,-0.029692861032511696,-0.036054997931670635,-0.03991099660937355,-0.043775589013411415,-0.04769402007654651,-0.05209758736828977,-0.05777106283725248,-0.062088286217150485,-0.07064495614564052,-0.07295634375544591,-0.07644776180079386,-0.08553084660620501,-0.08976520284180094,-0.09531432355929947,-0.10354958398712452,-0.10989204265023379,-0.11763447621128702,-0.11942106612898312,-0.12967299544714894,-0.1381143783765122,-0.14627369783338823,-0.15579824046008905,-0.16362726554864615,-0.17162300206415088,-0.17965261135315994,-0.18823323096825195,-0.1968060455001126,-0.20552312953606214,-0.21444539686671416,-0.2234638438667611,-0.232767623886005
15500,3.9161818951138905e-05,-0.00020839430800175706,-0.0002485961500790873,-0.0009925284492271062,-0.001471774530995269,-0.0020542433137275846,-0.0033028344116106,-0.00557333496958364,-0.00645329448098583,-0.007919889581481088,-0.009293287603147894,-0.012205028555812143,-0.013322315894403127,-0.015384063981293588,-0.017912637494482825,-0.021277586235448086,-0.023723242550700713,-0.02734956041104111,-0.031457070328196224,-0.03396555327981768,-0.03981417804572012,-0.040803300589803186,-0.04568548734691989,-0.053380667975414235,-0.054551618339470274,-0.060099036612090276,-0.06485037049083157,-0.06960580351696595,-0.07867446400860963,-0.08186818606134495,-0.08580227970536919,-0.09099657872567324,-0.0986918470186459,-0.10796370167246924,-0.11301577704934203,-0.11930907409858357,-0.1275063751308245,-0.13556462019430082,-0.14337286136455857,-0.150030229322998,-0.15834896665998066,-0.16559533792571912,-0.17300668752305712,-0.18218290924946157,-0.19046987366712817,-0.19891506915379506,-0.20757744453908783,-0.216401153563364,-0.22532414482701305
16000,3.9160247899405753e-05,-7.099854139622436e-05,-0.0002184025851361042,-0.0008198192996106645,-0.00137087105887533,-0.0025385109042392086,-0.00362026235040912,-0.004773566661169215,-0.0064172607894845395,-0.008512703635233198,-0.010257022795743686,-0.010344887879110976,-0.014372333151087418,-0.015267546277848341,-0.01880838972107436,-0.020661913404316216,-0.02505228097105574,-0.02716070406983473,-0.030279689704204936,-0.03419286690314834,-0.03671391667441696,-0.04068768031557818,-0.04340926843351053,-0.049458053190104274,-0.05402668911567509,-0.05889045317030023,-0.06491263875398354,-0.06662590424439685,-0.07402396816910255,-0.08250412265083718,-0.08406923212203132,-0.09318269424284144,-0.0952824927581987,-0.10042913626412363,-0.111269471017553,-0.11422148893431583,-0.12461240972652991,-0.13088913680343411,-0.13672064733585818,-0.14335162647708438,-0.1518839244554142,-0.15931166432322189,-0.16862099413323503,-0.17378477911470022,-0.1845327181883718,-0.1916293308969248,-0.20111469431458937,-0.20968370173453804,-0.21836391689721865
16500,2.743115096404125e-05,-6.158827736555832e-05,-0.0003403455908787699,-0.0009226470649319107,-0.0015111812188352857,-0.002469260488074205,-0.003519901015327458,-0.004968646641121771,-0.006408550354341529,-0.007074183452548949,-0.008782612988792146,-0.010896673379110915,-0.012621061015784111,-0.01574459861830532,-0.017738604195103674,-0.020075861750657772,-0.022411314971506568,-0.02590859801262102,-0.029326478667268664,-0.033762072689415654,-0.035177242684231835,-0.039780972215186915,-0.04542223089339358,-0.04659752393426324,-0.05360925157332284,-0.05622257466472644,-0.06161155366606863,-0.06489151323887388,-0.06945387172315245,-0.07565657529105073,-0.08299848765965115,-0.09082168838165394,-0.09390085483123209,-0.09930962222811777,-0.10465188480946966,-0.11488807235717591,-0.11996813444738127,-0.12742853901413115,-0.13302987217340506,-0.13910327147912935,-0.14876663226685946,-0.15606171446351522,-0.15831011653820679,-0.17100720840858846,-0.178958304849826,-0.18690624298417813,-0.1950990020951666,-0.20333547923769574,-0.21179637560880854
17000,2.557615716081152e-05,-5.702127464109305e-05,-0.0005837874797766478,-0.0009235694648492404,-0.0012974323174907377,-0.002683840601400668,-0.0028772284874491487,-0.0048374431050199,-0.005383037690488993,-0.007206255668596976,-0.008858949445004784,-0.009943990999650508,-0.012435075383037945,-0.015070840416792207,-0.016963982760392623,-0.019536984549788756,-0.022956729360282094,-0.026728681231946664,-0.03072735348191894,-0.03192473839932301,-0.035710090858491306,-0.03764838366009556,-0.042313874035903185,-0.04663242817421045,-0.05180454692347773,-0.0543690527171447,-0.06034181874783674,-0.0638007446307407,-0.06721106849518403,-0.07543907379522166,-0.07841352614325457,-0.08484872110588791,-0.0912861567217584,-0.09456114825903403,-0.10145739820367083,-0.10649170369749497,-0.1143140956963577,-0.12333525146135656,-0.12777409896423547,-0.1365279391236171,-0.14148232654615261,-0.14762606699084113,-0.15697072134875428,-0.16613340599287782,-0.173287084036894,-0.1814429463091347,-0.18932402157171688,-0.19742574431114063,-0.2056802229960705
17500,5.9992931032981645e-05,-0.00012090648256267151,-0.00043235713269775423,-0.0007812209597285783,-0.0017511414867329889,-0.0020466621507217895,-0.0024621971013875643,-0.003846662604368452,-0.005752743393831944,-0.007225613092908858,-0.009135485092215302,-0.010538655538976307,-0.011875953035323326,-0.01515526393902043,-0.017081557699957832,-0.018931157320677558,-0.021256886679735052,-0.025578122688877963,-0.027086325768437666,-0.029898975392113905,-0.03608390677892448,-0.03647202636401384,-0.040670038094806814,-0.044872762995225864,-0.048288778804934575,-0.054170641106923115,-0.05642168428549694,-0.06409995638177965,-0.06551638080320014,-0.07169964911678753,-0.07667958166236218,-0.08352528604627185,-0.08863890260241991,-0.09568436682634737,-0.09708081533899193,-0.10761340310117085,-0.11299013109246826,-0.11892098141099698,-0.124426256294531,-0.1312492105057821,-0.1402656818516101,-0.14305437006968263,-0.15419524597021184,-0.16138124126911713,-0.16874585595403507,-0.1762890900249685,-0.18398346357637682,-0.19182348062715077,-0.1998201331395055
18000,4.784397938706331e-05,-1.2238505547154161e-05,-0.00033053017031353736,-0.001178149516027881,-0.001536138798961776,-0.001815706213886535,-0.003383751809280467,-0.004796662023733777,-0.00571811187506234,-0.006316918131583096,-0.007950156741530977,-0.009341408297885313,-0.012965776671667671,-0.014040589344413741,-0.015988422945062995,-0.019531078785485406,-0.021431934327560822,-0.024608991212121824,-0.025261074067467217,-0.028944097296583284,-0.03229475762632808,-0.03789741849014565,-0.03939636734311588,-0.04699975936286985,-0.04725019320150545,-0.05078050928238024,-0.05486520899083471,-0.060103543692866496,-0.06413242199163165,-0.07053043963534208,-0.07576189393819543,-0.07996496328717126,-0.08665433476852594,-0.09372222184396231,-0.09677196777946134,-0.10531673798489373,-0.10961333053679745,-0.11479606674492968,-0.12191796511221306,-0.1298425536800067,-0.13637208456877123,-0.1410471770385912,-0.1498960147483634,-0.1556512842750903,-0.1636710764696634,-0.17015488481445115,-0.1788808267828159,-0.18522677543761107,-0.1942749172005981
18500,7.056997682486355e-05,-0.00012788512863363608,-0.0002297284679947904,-0.0007521348071599652,-0.0019489865148080944,-0.0017534824766953466,-0.003005275395016419,-0.004138856190751322,-0.005556109680761238,-0.0074643462014018745,-0.007980169982554543,-0.010410330459497309,-0.011505497064154366,-0.014210718764594335,-0.015879941174983613,-0.017575704590221567,-0.02057132180715012,-0.023645120979159183,-0.02721186050907228,-0.02856156072080198,-0.031059874215775246,-0.03646321174224898,-0.0391747222949172,-0.04130026756087267,-0.04609984733634494,-0.05051901133275464,-0.05309024491215372,-0.058314919729952785,-0.06470902838495363,-0.06678661286937704,-0.07241744902758018,-0.07876173029764999,-0.084200019765702,-0.08951274668415277,-0.09326249551507351,-0.09940079498763586,-0.10435313220023174,-0.11128858787939143,-0.11939233650306134,-0.12363052039602343,-0.13072921314646097,-0.1391953766658069,-0.14586816616123244,-0.15174953241577338,-0.15965305229066382,-0.16422919844192307,-0.17405400819431266,-0.18147803889121047,-0.18906063607008144
19000,4.6587949943499574e-05,-5.1907766971807505e-05,-0.00025034732906491545,-0.0008194750161169633,-0.0012679882491188064,-0.0020688922412221396,-0.002778647419646904,-0.004554128068096652,-0.004885198119010699,-0.006300055758792601,-0.007705259483632829,-0.009595207662052822,-0.011592037255809796,-0.01267257094469442,-0.015787352597859784,-0.01966328152143673,-0.020850781297990947,-0.02259218344213111,-0.02583377459255045,-0.029436384980908024,-0.03202498811643913,-0.032956767790092344,-0.03731695924530501,-0.040758473611451684,-0.04431689029820518,-0.049065223830227794,-0.05271075380846829,-0.056723438779528096,-0.06079942493994031,-0.06690451307278163,-0.06935035069243867,-0.07635999929745904,-0.0800395716610022,-0.08747029197738153,-0.09124109482395677,-0.09852552916155316,-0.10366500248223513,-0.10896549596370696,-0.11558870193715441,-0.1218953407869367,-0.12919460643357178,-0.13287700623033055,-0.13958242186945036,-0.1486684584416409,-0.15303368739657666,-0.16077014222118358,-0.16947617060155104,-0.17673520459675976,-0.18411066661281428
19500,3.5147308060867744e-05,-1.9750441017661645e-06,-0.0003499327595861354,-0.000702905114159969,-0.001222995356709274,-0.0019061703232242798,-0.0028179124760447276,-0.0038608120468869586,-0.0049536231349630745,-0.006197508087896834,-0.00803728472937499,-0.010235324942992242,-0.012043445507175373,-0.012244509911982329,-0.014877633482684748,-0.01735194352173506,-0.019553570897368616,-0.02143454711665518,-0.024193625033632257,-0.02692521001580145,-0.030956205863303,-0.0339885535330699,-0.036428651630912676,-0.039004305453360595,-0.044326869866067875,-0.04694167394088824,-0.051996350175405937,-0.05399866329820923,-0.06023740459523093,-0.064445163322766,-0.06955670005050323,-0.07303936901227992,-0.07771185812523825,-0.0845455893775035,-0.08846166583178494,-0.09290167334860293,-0.10103743573035383,-0.10634706643004051,-0.11021376759731627,-0.11413922467767357,-0.12367429023422447,-0.12918021822554412,-0.1383803489476269,-0.1448589128320963,-0.15068209422430012,-0.1582229545869307,-0.16514049234709022,-0.17220106653865389,-0.17935288810887234
