N,2_bins,3_bins,4_bins,5_bins,6_bins,7_bins,8_bins,9_bins,10_bins,11_bins,12_bins,13_bins,14_bins,15_bins,16_bins,17_bins,18_bins,19_bins,20_bins,21_bins,22_bins,23_bins,24_bins,25_bins,26_bins,27_bins,28_bins,29_bins,30_bins,31_bins,32_bins,33_bins,34_bins,35_bins,36_bins,37_bins,38_bins,39_bins,40_bins,41_bins,42_bins,43_bins,44_bins,45_bins,46_bins,47_bins,48_bins,49_bins,50_bins
11000,-0.9999433186111226,-1.5845271304023696,-1.9990248751457071,-2.320364891455618,-2.5817908162963006,-2.8027691759564446,-2.9936154204842302,-3.1625950974126535,-3.3118634616760563,-3.4472511198006,-3.569705773963408,-3.683088808467412,-3.786146476974748,-3.8819206037747263,-3.9715360889402955,-4.0543540077999145,-4.132942680677317,-4.206794261773422,-4.274658745617652,-4.340560274978137,-4.402918504009697,-4.460424372058437,-4.517885397228669,-4.569059406044545,-4.620020737734368,-4.667676264720714,-4.713194074110083,-4.755395753757743,-4.795791460378778,-4.834969658390828,-4.873925935643071,-4.908559340860399,-4.944020711879335,-4.97527812581625,-5.00663407324016,-5.036830407359933,-5.065727361877592,-5.091419781973538,-5.1191104076863345,-5.142666564524389,-5.165831108236956,-5.190716704842663,-5.211543293727597,-5.2330046895765845,-5.249168933568492,-5.267483006062226,-5.282550475546191,-5.297546003863081,-5.313274093731681
11500,-0.9999530609220018,-1.5845882818278614,-1.9989790219418824,-2.3203033553897536,-2.5819887381557836,-2.802872652245072,-2.9942508752040125,-3.1624529530276844,-3.3128468400519364,-3.4476999328170903,-3.5703705642866908,-3.6832682181549283,-3.787559327949094,-3.883272895108851,-3.973266242828629,-4.056031521799621,-4.134612147173839,-4.207195457875084,-4.277497702359353,-4.342153547113446,-4.404788524771005,-4.464128502906046,-4.519487990110477,-4.572771887083188,-4.622571808599379,-4.671506652630723,-4.715865122323438,-4.759359064002092,-4.800928104723018,-4.840803051153188,-4.880704940854759,-4.916124767736846,-4.9523463268518775,-4.984002954814086,-5.01518191976824,-5.045905226316339,-5.07582723908054,-5.102756647334658,-5.129553912922066,-5.154473389560688,-5.18040612061942,-5.199835245693647,-5.218070069872462,-5.242338078631239,-5.26088162565539,-5.281772577860577,-5.296878201165943,-5.314699006369762,-5.326887836191476
12000,-0.9999460147441391,-1.5846688280712846,-1.9988304066679996,-2.3201959698899617,-2.582018056269216,-2.8034554737118156,-2.9943113861700317,-3.1626015833324748,-3.312883070835805,-3.4480568856200824,-3.5707535772339023,-3.683869127800317,-3.7874733549577306,-3.8840368144844186,-3.973423738837182,-4.058317033455953,-4.136073623669732,-4.209277593675058,-4.278443214051807,-4.344648502094474,-4.407058757532383,-4.46714806226675,-4.521496812058662,-4.576104794271463,-4.626461446138925,-4.6749732357279274,-4.719490859681581,-4.765067173426138,-4.806421654937281,-4.8452658029510145,-4.883058832261435,-4.921646267965226,-4.95634793393198,-4.990481554927187,-5.020905000072616,-5.053040260019566,-5.079799969286779,-5.110651317490745,-5.136754406222622,-5.16440417244305,-5.18670636787021,-5.210196508316715,-5.231986130240079,-5.254789744169572,-5.275875536869915,-5.291218166235353,-5.308474629794718,-5.325134517142583,-5.342788558358279
12500,-0.999962376546939,-1.5845533694602396,-1.9992593362266609,-2.32017474892077,-2.5823596979331667,-2.8035770629985133,-2.9946542149156317,-3.1628707763780217,-3.3132161993982505,-3.448405844382108,-3.571987024264554,-3.6847402282072426,-3.7888790611657233,-3.8853232397020605,-3.975455071356235,-4.059203528415532,-4.136060972226104,-4.211216425900061,-4.280285692002279,-4.346344075347515,-4.4088998365859675,-4.467408515855774,-4.5246097060453065,-4.578171114318184,-4.628432306745084,-4.676657122186688,-4.724726023447662,-4.767674398875369,-4.810368317133945,-4.850919156141627,-4.8874054892026,-4.926429152916763,-4.961526933423491,-4.995780084656624,-5.027779765478784,-5.059626899609812,-5.086011192858271,-5.115884961935765,-5.144926688329465,-5.169447134726882,-5.195378337294155,-5.218845727441691,-5.2405223170829665,-5.260079070956275,-5.2828177973024655,-5.302509958310478,-5.324022526451963,-5.338392961807513,-5.35459204669645
13000,-0.9999638630665838,-1.5846406603659071,-1.9990950048170228,-2.3202484654480457,-2.5824644645752715,-2.8035685299713666,-2.9950594009817078,-3.1628755335879455,-3.3135954873445597,-3.448643126946751,-3.5720909157583813,-3.685233669271872,-3.789152743680233,-3.886065047784684,-3.976688960287429,-4.060262579712468,-4.1383106191891255,-4.212847960002376,-4.2826610826427975,-4.348599701152436,-4.411607949876883,-4.469914417118192,-4.5273568602272585,-4.58026747304942,-4.631462371497668,-4.679417154620144,-4.7268669008665105,-4.772901455804186,-4.813678432211247,-4.855468637429307,-4.893477557139685,-4.930452226304727,-4.967539083936808,-5.000303110948122,-5.0335203160674,-5.063855876143635,-5.094155681327282,-5.123131838138756,-5.151197315376982,-5.176624482841304,-5.20136662556072,-5.227075530057476,-5.251409957152888,-5.271389433063971,-5.292465675784188,-5.313340035145847,-5.33260951373127,-5.351577074792219,-5.366659528117029
13500,-0.9999527562708893,-1.5846826812946235,-1.9993315911172485,-2.320478887696388,-2.5825255336474866,-2.803862029554481,-2.9948047829019706,-3.1633266508517957,-3.3136478530106026,-3.449093913687405,-3.572342986066404,-3.6854870976191187,-3.79010872312501,-3.8865833365455393,-3.976695156703332,-4.061107619785944,-4.13925135605434,-4.214303232712975,-4.284535501188253,-4.350057836254579,-4.413177076356613,-4.472492292932697,-4.528110971025947,-4.582488907087818,-4.634524153683453,-4.684091438477029,-4.729274302996279,-4.773973374944282,-4.8164612544085506,-4.8577336966509845,-4.896949988409246,-4.9356759537191435,-4.972895169657046,-5.00591745196842,-5.037662924592591,-5.070684067673856,-5.100327746740006,-5.128495808588144,-5.156865910490373,-5.186017536106622,-5.210511215025438,-5.234757804202648,-5.2601260984196205,-5.282519328277121,-5.302003813162066,-5.323063727281018,-5.341260350296693,-5.361944733685856,-5.379841722898263
14000,-0.9999441965109672,-1.5846968728030253,-1.999112695397802,-2.320645214460159,-2.582607904150074,-2.803948201602843,-2.995066766440217,-3.1637540366661345,-3.3143680390218426,-3.449369303170601,-3.573202115746976,-3.686172745603814,-3.790521120419184,-3.8873491146791452,-3.978243397210533,-4.061872502517384,-4.1409742433284835,-4.215953393376507,-4.285946712383597,-4.3517131477758735,-4.414108987145081,-4.473857849097458,-4.530614825675365,-4.584996400298426,-4.636244552433891,-4.686106962853895,-4.733605275140275,-4.7778466990386725,-4.819403360694834,-4.861203774484997,-4.900755584575036,-4.93870857609792,-4.975374555227761,-5.0099053788296635,-5.044104116108708,-5.074462735933884,-5.10524757998318,-5.1350894272672685,-5.164014690996343,-5.19127461809548,-5.218175310689124,-5.2410546348898555,-5.264809370509043,-5.287757617696224,-5.310385647970548,-5.331845637411396,-5.35065180192488,-5.370132780204637,-5.388226336543472
14500,-0.999926133954678,-1.5846363143841804,-1.9991627187785594,-2.3204706963212773,-2.5826269164923814,-2.8041099149318285,-2.995149551466701,-3.163794025226074,-3.3141999713426666,-3.449888535726902,-3.573461576767683,-3.686766671772519,-3.791208562413869,-3.8883233381690823,-3.978693457342225,-4.062503008873848,-4.141864565878674,-4.216712433754925,-4.286756385738747,-4.3528990393891,-4.416021459280824,-4.476420054659889,-4.532529469817087,-4.587446350379969,-4.637932510998931,-4.687951818007292,-4.736047795743173,-4.779888278295494,-4.824752156477428,-4.8652518353453615,-4.905428626298646,-4.941997589731179,-4.979077365076682,-5.014710792609616,-5.04822029594091,-5.080624979669249,-5.110954421486321,-5.141053289118377,-5.168819500124742,-5.1961537732198,-5.223177135464918,-5.247484605322977,-5.271328212014063,-5.296695630142627,-5.316518622594287,-5.337627817697537,-5.357448778671247,-5.379053321919411,-5.397983774330379
15000,-0.9999512915932738,-1.5846360947557963,-1.999143157506969,-2.3205829867754635,-2.5827841335503225,-2.8043418140582443,-2.995594411030085,-3.1636902638160147,-3.3148642751377095,-3.4504050074379817,-3.5737810300729675,-3.6873736003489896,-3.791425551874579,-3.8886647755146027,-3.9790324102751815,-4.063725638843888,-4.142933616284976,-4.216737660127661,-4.289264380616128,-4.354573091587443,-4.417763559967232,-4.47786969337564,-4.535122935029533,-4.589530573289156,-4.640896917103575,-4.690709462949143,-4.736325741722782,-4.783127135162203,-4.827525861125438,-4.867428688336659,-4.908157674998164,-4.946723529494653,-4.982524737000019,-5.017927619521092,-5.051356143726518,-5.0865543927680115,-5.116366370078896,-5.145996013491267,-5.174715267598979,-5.20159223842431,-5.228382808611898,-5.253422420264888,-5.279682131062108,-5.301790684206976,-5.325205912015547,-5.34754157021826,-5.369006852712016,-5.3858511031794984,-5.407057003323468
15500,-0.9999497730849164,-1.5846256108186247,-1.9993870471530464,-2.320594136768039,-2.5829468033387406,-2.8045127969622023,-2.9959053089346246,-3.163973712577506,-3.314722401646998,-3.4505851261274167,-3.574428730381761,-3.6873564214072716,-3.7925262486369826,-3.889751238027535,-3.9802234684460913,-4.064537871010206,-4.144218161629398,-4.2187553961859345,-4.2889570270571555,-4.3562538407593525,-4.418512374422135,-4.480123723657594,-4.536965670931552,-4.589801188559833,-4.643495583533721,-4.692772923109923,-4.740374863655412,-4.786040330703625,-4.82773963433065,-4.870679444375125,-4.911653966359313,-4.950495738301277,-4.9866685510409265,-5.020711447303482,-5.0555929649078175,-5.088647174265849,-5.119602088160965,-5.149537113115061,-5.17840246198989,-5.20714909328768,-5.233635115181957,-5.26040973607877,-5.285905840780341,-5.309227239040727,-5.330400392160607,-5.353780731107397,-5.37471852823076,-5.395498288468273,-5.41642368153826
16000,-0.999951953793908,-1.584701580350319,-1.9994174143971402,-2.320706669277057,-2.5830372491409546,-2.8043273820244012,-2.9958229472733375,-3.1644724911498385,-3.314864763680245,-3.4504414237167635,-3.57413083548977,-3.6885046411973694,-3.7922564748671848,-3.8901047258039556,-3.9801137239830036,-4.0652296504608465,-4.14398630549852,-4.219334116139417,-4.290084546514968,-4.356736459115797,-4.4207191349575465,-4.480901426985473,-4.538889845579386,-4.592617641803337,-4.644685183315544,-4.694379247979177,-4.741423569309985,-4.788690835423205,-4.831309061290201,-4.871349474913327,-4.913940643081857,-4.950915183408141,-4.989980989630529,-5.026184658720319,-5.058273122549019,-5.093103458852624,-5.1230684560991095,-5.153999436559889,-5.184118535881307,-5.212842760549206,-5.239670671403123,-5.266154629093579,-5.290448471320333,-5.316711351682613,-5.337622815999533,-5.3623886322317835,-5.381550774387958,-5.400429110352268,-5.424618505484039
16500,-0.9999481385281689,-1.5847131164247628,-1.9993707878733686,-2.3206798467871383,-2.583004664244331,-2.8044152885834257,-2.9959448528363763,-3.164467851976889,-3.3149859280133427,-3.4513041335991033,-3.5750408632366857,-3.6884336767202233,-3.793371877014075,-3.890143535896322,-3.980966255568912,-4.065883350047899,-4.145713229572787,-4.220415109933759,-4.2910673248673845,-4.357511993501796,-4.422104306053928,-4.482031044336085,-4.538621789225959,-4.594851225260844,-4.645764847246348,-4.696654491098605,-4.744088506804568,-4.790648249337547,-4.834762883762685,-4.876366023880337,-4.915810098369324,-4.953516522363853,-4.9921821299649425,-5.028346954832036,-5.06327940484653,-5.094532797199909,-5.127284677455245,-5.157729926476824,-5.188066988477789,-5.217184444118924,-5.24265302020079,-5.270073735666425,-5.29851364051046,-5.320769988114022,-5.342824985908982,-5.364390588386615,-5.389266319569824,-5.409348266468734,-5.430745830127328
17000,-0.999949139767953,-1.5847218290484106,-1.9992625680857192,-2.320702530427408,-2.5831468988675743,-2.80435814568059,-2.9963336948843144,-3.1646208898080244,-3.3156086223363532,-3.4513731090590767,-3.5751653518024047,-3.6891028915785213,-3.793690532022673,-3.890741437361874,-3.981652520472548,-4.066492246305013,-4.145823055154392,-4.220433247868317,-4.290843285421421,-4.358957848674262,-4.422418431709188,-4.483733821719905,-4.540870955773778,-4.595589837921657,-4.647486912662685,-4.698467185123351,-4.745678098923095,-4.7922197215583955,-4.836984308199735,-4.877651304006517,-4.9193581867099,-4.957840263437141,-4.9949109579570266,-5.0322294639047795,-5.066474285037402,-5.100451593670553,-5.131895778265011,-5.16165627416626,-5.192675644797752,-5.220552102799333,-5.249384931185123,-5.27671164596691,-5.301585301051902,-5.3254059702610546,-5.350063929356342,-5.370508023483405,-5.394130643372294,-5.415725200129896,-5.43653528643032
17500,-0.9999681666780498,-1.5846959481883192,-1.9993510129213843,-2.3207955269578977,-2.582953383874234,-2.8047240165081098,-2.9966048588879723,-3.1651987197749722,-3.315527425304846,-3.4514907269681756,-3.5751804460986927,-3.688987411624937,-3.794182860406342,-3.890945332401853,-3.981875604092687,-4.067115219995866,-4.147033650254889,-4.221412239281546,-4.293112974498877,-4.360467793175148,-4.422778899220367,-4.484922113011005,-4.542348148256596,-4.597182531590177,-4.6500176690652895,-4.69940169923365,-4.7485383351188535,-4.793037570004413,-4.838868816421761,-4.880630315473812,-4.921409017528017,-4.95976282369176,-4.997574836586193,-5.033089939732857,-5.070168919821258,-5.101483770257562,-5.1342398944906815,-5.1656370754475915,-5.196215775011827,-5.225151228901189,-5.251753749346076,-5.281168366553582,-5.304026173141109,-5.3297422623914095,-5.35413990315834,-5.378117891541234,-5.399244959723478,-5.421261955804257,-5.443859397587
18000,-0.9999638096963233,-1.5847560071571478,-1.9994139488612503,-2.3206176726089036,-2.583092372609885,-2.804884149323031,-2.9962041938273964,-3.164801579797655,-3.31564263822772,-3.4520652990355796,-3.575917952276156,-3.689757784655112,-3.7938388953974367,-3.8917351039001886,-3.9826883830550606,-4.0671175382244105,-4.147286762760074,-4.222278088709301,-4.294449821391146,-4.361414680609234,-4.425190439519651,-4.484776189999717,-4.54360385400514,-4.596792291092103,-4.651266896857931,-4.701885667434153,-4.7501667323438515,-4.7959494832080996,-4.840540339960467,-4.882262591613276,-4.922985950046789,-4.962733780978075,-4.999832913652111,-5.035414092607353,-5.071746001210789,-5.104017552844991,-5.137516976807591,-5.1693746620225465,-5.199233787039883,-5.22719059705639,-5.255659336391335,-5.284212880387025,-5.308337427264089,-5.335572896371343,-5.359693174802745,-5.383817995499091,-5.404488146321461,-5.428850266920279,-5.446448028883044
18500,-0.9999767973516196,-1.5847035993675298,-1.999475722308453,-2.3208501758422684,-2.582915734122551,-2.804957502262644,-2.9964502950147436,-3.16520413381233,-3.315816244749792,-3.4516053109611007,-3.5760399583603535,-3.6893857892320634,-3.7947591200207698,-3.8918699093802633,-3.9829944457096245,-4.068381164879696,-4.148039292574833,-4.223120697586005,-4.293875718345006,-4.362050021694996,-4.426296902854778,-4.486029430044265,-4.54430009444936,-4.600278902371512,-4.652532548835981,-4.702762675330267,-4.751858419389093,-4.797708112488828,-4.841178632565217,-4.885125545508581,-4.9257158239341,-4.96446182603329,-5.002257443051198,-5.038789311630923,-5.07484649454141,-5.108517798304644,-5.141651183035395,-5.172712983170646,-5.202165123649631,-5.2325713964091145,-5.260609639928831,-5.286987293161616,-5.313278060323015,-5.339644165755617,-5.363291637798611,-5.389089078543818,-5.410542062235794,-5.432560427287454,-5.453557357793566
19000,-0.9999663454865154,-1.5847467185428163,-1.9994761869162745,-2.32083497551783,-2.583284450974901,-2.804839815237133,-2.996617479194212,-3.1650662725982515,-3.316239431985857,-3.452295196565971,-3.5763072151195385,-3.6899472654644514,-3.7948959302803305,-3.892847281365107,-3.9832793079903674,-4.067608266521339,-4.148204827249515,-4.2239888572852555,-4.29494493094242,-4.362033310110294,-4.426277629553779,-4.48829057097144,-4.545783582424806,-4.601153145494191,-4.654078165398128,-4.704196551217499,-4.752810043367578,-4.79932267987914,-4.844011261889062,-4.886005475892236,-4.928251358668832,-4.966729834380131,-5.0054720194276605,-5.041014152983572,-5.077132122759162,-5.110303725160592,-5.143418925902501,-5.17537571180617,-5.205647646274326,-5.235099966691981,-5.262982789778049,-5.292057550324122,-5.318629439163659,-5.342458011382996,-5.369315487703952,-5.393005360204311,-5.414029012779738,-5.4359858741550955,-5.458876183975848
19500,-0.9999620853832271,-1.5847765522964272,-1.9994366157245829,-2.3209107830806412,-2.5833337180780718,-2.804959141855103,-2.996648954283858,-3.165479127142447,-3.3162884518840854,-3.4524486856371093,-3.5762643475187135,-3.689773228589254,-3.7948410716200156,-3.893258928003798,-3.9839605012841273,-4.069020933828069,-4.149143042284282,-4.2248918437668985,-4.296125679482102,-4.363688023751258,-4.4272515461938164,-4.4882565499253495,-4.5467539013262,-4.602602634893103,-4.654693768116603,-4.705929052803985,-4.753890052922207,-4.801461903411047,-4.845125082862685,-4.8881258835354044,-4.92909878568172,-4.969402567095274,-5.007712056605598,-5.043618394487939,-5.079731384210919,-5.114394803730851,-5.146082145085243,-5.1781091255236245,-5.20983475697359,-5.240555059811552,-5.26754054862567,-5.2956460694786225,-5.3202526211323224,-5.3465436203639465,-5.37248435158893,-5.395795025740745,-5.418450944234594,-5.441849118915469,-5.463591498589631
